Service Line,Number of Shipments,Late time,Number of late departure
Barge01,316,36,2
Barge02,0,0,0
Barge03,114,0,0
Barge04,77,217,1
Barge05,36,0,0
Barge06,23,0,0
Barge07,31,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,330,63,3
Barge18,56,314,1
Barge19,85,0,0
Barge20,44,0,0
Barge21,119,248,1
Barge22,43,197,1
Barge23,104,438,1
Barge24,9,184,1
Barge25,0,0,0
Barge26,294,42,2
Barge27,28,0,0
Barge28,23,77,1
Barge29,0,0,0
Barge30,0,0,0
Barge31,287,53,1
Barge32,11,0,0
Barge33,146,0,0
Barge34,0,0,0
Barge35,119,298,1
Barge36,101,0,0
Barge37,36,0,0
Barge38,9,0,0
Barge39,430,136,3
Barge40,38,0,0
Barge41,37,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,329,62,3
Barge46,11,0,0
Barge47,98,0,0
Barge48,375,2830,4
Barge49,14,175,1
Train01,0,0,0
Train02,0,0,0
Train03,0,184,1
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,0,0
Train13,0,0,0
Train14,69,0,0
Train15,210,264,1
Train16,0,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,0,0,0
Train23,111,0,0
Train24,43,96,1
Train25,30,0,0
Train26,14,0,0
Train27,0,0,0
Train28,0,0,0
Train29,6,0,0
Train30,115,290,1
Train31,208,230,1
Train32,177,0,0
Train33,191,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,19,0,0
Truck30,21,0,0
Truck31,0,0,0
Truck32,7,0,0
Truck33,28,0,0
Truck34,0,0,0
