Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,430.62,84.0,120.66,73.97,709.24,"['Barge01', 'Barge39']",No,0,0,0
Request10,612.27,588.0,427.05,0.0,1627.31,"['Barge26', 'Train32']",No,0,0,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,200.0,120.0,316.78,0.0,636.78,['Barge31'],No,0,0,0
Request102,2337.6,1008.0,732.08,0.0,4077.68,"['Barge26', 'Train32']",Yes,0,1,0
Request103,395.6,96.0,130.44,0.0,622.04,"['Barge33', 'Barge48']",No,0,0,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,770.42,1050.0,4537.45,0.0,6357.86,"['Barge17', 'Truck29.16']",No,0,0,0
Request106,938.2,504.0,1523.41,0.0,2965.61,"['Barge35', 'Train31']",No,0,0,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,569.8,168.0,221.74,0.0,959.54,"['Barge06', 'Barge48']",No,0,0,0
Request11,932.5,180.0,237.58,0.0,1350.08,"['Barge04', 'Barge48']",No,0,0,0
Request110,381.6,378.0,274.53,0.0,1034.13,"['Barge26', 'Train32']",Yes,0,1,0
Request111,957.5,1260.0,1282.14,0.0,3499.64,"['Barge23', 'Train30']",No,0,0,0
Request112,272.33,420.0,385.72,0.0,1078.05,"['Barge36', 'Train30']",No,0,0,0
Request113,524.0,420.0,381.06,47.83,1372.89,"['Barge21', 'Train30']",Yes,0,0,1
Request114,310.5,378.0,362.46,0.0,1050.96,"['Barge45', 'Truck32.31']",Yes,0,1,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,640.0,96.0,253.42,0.0,989.42,['Barge31'],No,0,0,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,131.7,378.0,806.49,0.0,1316.19,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,119.75,240.0,314.02,0.0,673.77,"['Barge33', 'Barge48', 'Truck33.32']",Yes,0,1,0
Request121,731.5,588.0,833.22,0.0,2152.72,"['Train26', 'Barge49']",Yes,0,1,0
Request122,605.58,156.0,205.91,0.0,967.49,"['Barge05', 'Barge48']",No,0,0,0
Request123,164.0,336.0,322.19,0.0,822.19,"['Barge45', 'Truck32.33']",Yes,0,1,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,233.55,432.0,565.23,0.0,1230.78,"['Barge33', 'Barge48', 'Truck33.34']",Yes,0,1,0
Request126,1711.2,966.0,701.58,0.0,3378.78,"['Barge26', 'Train32']",Yes,0,1,0
Request127,1861.07,336.0,443.49,0.0,2640.56,"['Barge04', 'Barge48']",No,0,0,0
Request128,1106.42,714.0,2013.08,35.7,3869.19,"['Barge45', 'Train33']",Yes,0,1,0
Request129,245.1,378.0,1142.55,0.0,1765.65,"['Barge36', 'Train31']",No,0,0,0
Request13,42.0,216.0,343.12,0.0,601.12,['Train21'],Yes,0,0,1
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,1046.07,1092.0,1002.86,0.0,3140.93,"['Barge36', 'Train30']",No,0,0,0
Request132,510.4,462.0,1391.33,0.0,2363.73,"['Barge21', 'Train31']",Yes,0,0,1
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",No,0,0,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,160.13,96.0,137.89,0.0,394.02,"['Barge01', 'Barge39']",Yes,0,1,0
Request137,1836.45,324.0,465.38,527.85,3153.68,"['Barge01', 'Barge39']",Yes,0,1,0
Request138,2550.6,1248.0,3288.6,1594.23,8681.43,"['Barge40', 'Barge47', 'Train31']",No,0,0,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,450.17,120.0,172.36,0.0,742.53,"['Barge01', 'Barge39']",Yes,0,1,0
Request141,341.7,714.0,1523.36,0.0,2579.06,"['Barge17', 'Truck30.39']",No,0,0,0
Request142,1595.5,720.0,436.59,0.0,2752.09,"['Barge01', 'Barge36', 'Train29']",Yes,0,0,1
Request143,2789.37,1092.0,3078.83,0.0,6960.19,"['Barge45', 'Train33']",No,0,0,0
Request144,1256.8,1152.0,698.54,0.0,3107.34,"['Barge01', 'Barge36', 'Train29']",Yes,0,0,1
Request145,84.42,30.0,79.19,0.0,193.61,['Barge31'],No,0,0,0
Request146,1354.05,324.0,465.38,0.0,2143.43,"['Barge26', 'Barge49']",Yes,0,0,1
Request147,2259.1,348.0,459.33,679.57,3745.99,"['Barge03', 'Barge48']",No,0,0,0
Request148,896.23,168.0,241.31,0.0,1305.54,"['Barge01', 'Barge39']",Yes,0,1,0
Request149,266.5,546.0,1164.92,0.0,1977.42,"['Barge19', 'Truck30.40']",No,0,0,0
Request15,152.0,90.0,181.68,0.0,423.68,['Barge17'],No,0,0,0
Request150,81.0,252.0,537.66,0.0,870.66,"['Barge19', 'Truck30.41']",No,0,0,0
Request151,711.88,66.0,158.85,0.0,936.74,['Barge45'],No,0,0,0
Request152,604.8,168.0,339.14,0.0,1111.94,['Barge17'],No,0,0,0
Request153,124.83,84.0,110.87,0.0,319.71,"['Barge07', 'Barge48']",No,0,0,0
Request154,174.0,504.0,1075.32,0.0,1753.32,"['Barge19', 'Truck30.42']",No,0,0,0
Request155,261.0,174.0,351.25,0.0,786.25,['Barge21'],No,0,0,0
Request156,548.1,588.0,1664.35,15.4,2815.85,"['Barge26', 'Train33']",No,0,0,0
Request157,361.83,240.0,145.53,0.0,747.36,"['Barge01', 'Barge36', 'Train29']",Yes,0,0,1
Request158,914.77,624.0,378.38,0.0,1917.14,"['Barge01', 'Barge36', 'Train29']",Yes,0,0,1
Request159,632.4,144.0,357.77,0.0,1134.17,['Barge26'],No,0,0,0
Request16,2750.0,132.0,317.71,1494.17,4693.88,['Barge45'],No,0,0,0
Request160,65.0,150.0,302.8,0.0,517.8,['Barge17'],No,0,0,0
Request161,579.5,798.0,1122.45,0.0,2499.95,"['Barge35', 'Truck29.43']",No,0,0,0
Request162,243.0,162.0,327.03,0.0,732.03,['Barge21'],No,0,0,0
Request163,167.92,150.0,361.03,0.0,678.95,['Barge45'],No,0,0,0
Request164,279.83,210.0,474.69,7.42,971.94,"['Barge01', 'Train21']",Yes,0,0,1
Request165,218.52,294.0,281.92,0.0,794.43,"['Barge45', 'Truck32.44']",No,0,0,0
Request166,827.4,168.0,228.27,0.0,1223.67,"['Barge33', 'Barge48']",No,0,0,0
Request167,430.5,882.0,1881.8,0.0,3194.3,"['Barge19', 'Truck30.45']",No,0,0,0
Request168,978.0,180.0,363.36,0.0,1521.36,['Barge17'],No,0,0,0
Request169,1679.53,1344.0,1745.45,120.87,4889.85,"['Barge04', 'Barge48', 'Truck33.46']",No,0,0,0
Request17,206.8,792.0,857.79,0.0,1856.59,"['Train11', 'Train32']",No,0,0,0
Request170,1015.18,102.0,245.5,0.0,1362.69,['Barge45'],No,0,0,0
Request171,928.75,1050.0,2972.06,0.0,4950.8,"['Barge26', 'Train33']",No,0,0,0
Request172,1761.6,1152.0,1496.1,102.0,4511.7,"['Barge03', 'Barge48', 'Truck33.47']",No,0,0,0
Request173,1339.43,132.0,348.46,0.0,1819.89,['Barge31'],No,0,0,0
Request174,2100.0,72.0,145.35,1312.8,3630.15,['Barge22'],Yes,0,0,1
Request175,403.2,336.0,1015.6,0.0,1754.8,"['Barge36', 'Train31']",No,0,0,0
Request176,204.52,294.0,281.92,0.0,780.43,"['Barge45', 'Truck32.48']",No,0,0,0
Request177,81.0,162.0,327.03,0.0,570.03,['Barge18'],No,0,0,0
Request178,1547.08,150.0,395.97,0.0,2093.06,['Barge31'],No,0,0,0
Request179,577.5,1050.0,1465.26,0.0,3092.77,"['Barge17', 'Truck29.49']",No,0,0,0
Request18,320.25,126.0,273.0,0.0,719.25,['Barge23'],No,0,0,0
Request180,422.17,420.0,609.4,0.0,1451.57,"['Barge45', 'Truck33.50']",No,0,0,0
Request181,1142.68,714.0,1035.98,0.0,2892.66,"['Barge45', 'Truck33.51']",No,0,0,0
Request182,296.0,672.0,1433.75,0.0,2401.75,"['Barge19', 'Truck30.52']",No,0,0,0
Request183,1502.13,96.0,253.42,0.0,1851.56,['Barge31'],No,0,0,0
Request184,951.4,504.0,360.45,0.0,1815.85,"['Barge45', 'Train32']",No,0,0,0
Request185,120.0,120.0,704.45,0.0,944.45,['Barge20'],No,0,0,0
Request186,520.0,720.0,3223.22,0.0,4463.22,['Train23'],No,0,0,0
Request187,917.32,138.0,364.29,144.13,1563.74,['Barge31'],No,0,0,0
Request188,77.0,66.0,107.61,0.0,250.61,['Barge46'],No,0,0,0
Request189,1221.2,144.0,380.13,0.0,1745.33,['Barge31'],No,0,0,0
Request19,459.78,294.0,828.91,0.0,1582.7,"['Barge45', 'Train33']",No,0,0,0
Request190,809.0,120.0,158.39,214.33,1301.72,"['Barge03', 'Barge48']",No,0,0,0
Request191,300.85,66.0,163.98,0.0,530.83,['Barge26'],No,0,0,0
Request192,1859.85,162.0,427.65,0.0,2449.5,['Barge31'],No,0,0,0
Request193,270.2,336.0,439.62,0.0,1045.82,"['Barge33', 'Barge48', 'Truck33.53']",No,0,0,0
Request194,1071.0,612.0,2739.74,0.0,4422.74,['Train23'],No,0,0,0
Request195,1728.0,576.0,1164.52,772.53,4241.05,['Train14'],No,0,0,0
Request196,1830.0,1080.0,4678.88,0.0,7588.88,['Train15'],No,0,0,0
Request197,991.35,378.0,274.53,0.0,1643.88,"['Barge26', 'Train32']",No,0,0,0
Request198,840.0,1080.0,1715.59,0.0,3635.59,['Train25'],No,0,0,0
Request199,465.0,180.0,805.81,23.0,1473.81,['Train23'],No,0,0,0
Request2,424.37,1218.0,2598.68,0.0,4241.05,"['Barge17', 'Truck30.2']",No,0,0,0
Request20,185.0,180.0,805.81,0.0,1170.81,['Train23'],No,0,0,0
Request200,264.0,66.0,133.23,0.0,463.23,['Barge22'],Yes,0,0,1
Request21,656.0,630.0,457.55,0.0,1743.55,"['Barge26', 'Train32']",No,0,0,0
Request22,2380.47,1176.0,3554.61,0.0,7111.08,"['Barge35', 'Train31']",Yes,0,1,0
Request23,666.87,1176.0,1127.67,0.0,2970.53,"['Barge45', 'Truck32.3']",No,0,0,0
Request24,38.17,210.0,448.05,0.0,696.21,"['Barge17', 'Truck30.4']",No,0,0,0
Request25,70.0,60.0,46.58,0.0,176.58,['Barge06'],No,0,0,0
Request26,975.3,1296.0,1122.93,0.0,3394.23,"['Train24', 'Train30']",No,0,0,0
Request27,257.55,102.0,205.91,0.0,565.46,['Barge21'],No,0,0,0
Request28,132.6,156.0,387.59,0.0,676.19,['Barge26'],No,0,0,0
Request29,1275.4,882.0,2496.53,0.0,4653.93,"['Barge26', 'Train33']",Yes,0,0,1
Request3,66.0,66.0,51.24,0.0,183.24,['Barge04'],No,0,0,0
Request30,243.75,90.0,195.0,0.0,528.75,['Barge23'],No,0,0,0
Request31,417.33,420.0,305.03,0.0,1142.37,"['Barge26', 'Train32']",No,0,0,0
