Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,431.32,84.0,120.66,62.3,698.27,"['Barge01', 'Barge39']",Yes,0,1,0
Request10,617.17,588.0,427.05,0.0,1632.21,"['Barge26', 'Train32']",No,0,0,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,633.33,240.0,379.62,0.0,1252.96,"['Barge26', 'Barge49']",Yes,0,0,1
Request102,2320.0,1008.0,732.08,0.0,4060.08,"['Barge26', 'Train32']",No,0,0,0
Request103,364.53,96.0,130.44,0.0,590.97,"['Barge33', 'Barge48']",No,0,0,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,775.83,1050.0,1465.26,0.0,3291.1,"['Barge17', 'Truck29.16']",No,0,0,0
Request106,938.4,504.0,1523.41,0.0,2965.81,"['Barge35', 'Train31']",No,0,0,0
Request107,1448.62,138.0,235.72,0.0,1822.34,['Barge28'],Yes,0,1,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,515.43,168.0,221.74,0.0,905.18,"['Barge06', 'Barge48']",No,0,0,0
Request11,941.0,180.0,237.58,0.0,1358.58,"['Barge05', 'Barge48']",Yes,0,0,1
Request110,375.0,378.0,274.53,0.0,1027.53,"['Barge26', 'Train32']",No,0,0,0
Request111,1184.5,1260.0,1143.18,0.0,3587.68,"['Barge23', 'Train30']",No,0,0,0
Request112,272.33,420.0,385.72,0.0,1078.05,"['Barge36', 'Train30']",No,0,0,0
Request113,223.83,480.0,623.37,0.0,1327.21,"['Barge07', 'Barge48', 'Truck33.17']",No,0,0,0
Request114,377.1,378.0,362.46,0.0,1117.56,"['Barge45', 'Truck32.30']",Yes,0,1,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,828.8,96.0,253.42,9.33,1187.56,['Barge31'],Yes,0,1,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,131.7,378.0,806.49,0.0,1316.19,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,100.33,240.0,314.02,0.0,654.35,"['Barge33', 'Barge48', 'Truck33.19']",No,0,0,0
Request121,731.5,588.0,857.64,0.0,2177.14,"['Train26', 'Barge49']",No,0,0,0
Request122,764.83,78.0,193.79,0.0,1036.63,['Barge26'],Yes,0,0,1
Request123,223.2,336.0,322.19,0.0,881.39,"['Barge45', 'Truck32.31']",Yes,0,1,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,198.6,432.0,565.23,0.0,1195.83,"['Barge33', 'Barge48', 'Truck33.21']",No,0,0,0
Request126,1694.33,966.0,701.58,0.0,3361.91,"['Barge26', 'Train32']",No,0,0,0
Request127,1752.33,336.0,443.49,0.0,2531.82,"['Barge04', 'Barge48']",No,0,0,0
Request128,1114.35,714.0,2013.08,34.0,3875.43,"['Barge45', 'Train33']",Yes,0,1,0
Request129,245.25,378.0,1142.55,0.0,1765.8,"['Barge36', 'Train31']",No,0,0,0
Request13,168.6,252.0,169.05,0.0,589.65,"['Barge36', 'Train29']",No,0,0,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,1046.07,1092.0,1002.86,0.0,3140.93,"['Barge36', 'Train30']",No,0,0,0
