Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,1603.93,84.0,120.66,1246.0,3054.59,"['Barge01', 'Barge39']",Yes,0,2,0
Request10,617.17,588.0,427.05,0.0,1632.21,"['Barge26', 'Train32']",Yes,0,1,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,301.33,120.0,316.78,0.0,738.11,['Barge31'],Yes,0,1,0
Request102,2333.2,1008.0,732.08,0.0,4073.28,"['Barge26', 'Train32']",No,0,0,0
Request103,366.27,96.0,130.44,0.0,592.7,"['Barge33', 'Barge48']",No,0,0,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,775.83,1050.0,1465.26,0.0,3291.1,"['Barge17', 'Truck29.25']",No,0,0,0
Request106,938.2,504.0,1523.41,0.0,2965.61,"['Barge35', 'Train31']",No,0,0,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,516.37,168.0,221.74,0.0,906.11,"['Barge06', 'Barge48']",No,0,0,0
Request11,933.25,180.0,237.58,0.0,1350.83,"['Barge04', 'Barge48']",No,0,0,0
Request110,379.95,378.0,274.53,0.0,1032.48,"['Barge26', 'Train32']",No,0,0,0
Request111,1184.5,1260.0,1143.18,0.0,3587.68,"['Barge23', 'Train30']",No,0,0,0
Request112,272.33,420.0,385.72,0.0,1078.05,"['Barge36', 'Train30']",No,0,0,0
Request113,224.5,480.0,623.37,0.0,1327.87,"['Barge07', 'Barge48', 'Truck33.26']",No,0,0,0
Request114,312.3,378.0,362.46,0.0,1052.76,"['Barge45', 'Truck32.27']",No,0,0,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,721.07,96.0,253.42,0.0,1070.49,['Barge31'],Yes,0,1,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,131.7,378.0,806.49,0.0,1316.19,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,101.42,240.0,314.02,0.0,655.43,"['Barge33', 'Barge48', 'Truck33.28']",No,0,0,0
Request121,731.5,588.0,833.22,0.0,2152.72,"['Train26', 'Barge49']",No,0,0,0
Request122,555.97,156.0,205.91,0.0,917.87,"['Barge05', 'Barge48']",No,0,0,0
Request123,165.6,336.0,322.19,0.0,823.79,"['Barge45', 'Truck32.29']",No,0,0,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,200.55,432.0,565.23,0.0,1197.78,"['Barge33', 'Barge48', 'Truck33.30']",No,0,0,0
Request126,1706.98,966.0,701.58,0.0,3374.56,"['Barge26', 'Train32']",No,0,0,0
Request127,1754.2,336.0,443.49,0.0,2533.69,"['Barge04', 'Barge48']",No,0,0,0
Request128,1101.6,714.0,2013.08,38.82,3867.49,"['Barge45', 'Train33']",No,0,0,0
Request129,245.1,378.0,1142.55,0.0,1765.65,"['Barge36', 'Train31']",No,0,0,0
Request13,168.6,252.0,169.05,0.0,589.65,"['Barge36', 'Train29']",No,0,0,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,1046.07,1092.0,1002.86,0.0,3140.93,"['Barge36', 'Train30']",No,0,0,0
Request132,552.38,462.0,1307.7,0.0,2322.09,"['Barge26', 'Train33']",No,0,0,0
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",No,0,0,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,1452.53,96.0,137.89,1191.47,2877.89,"['Barge01', 'Barge39']",Yes,1,1,0
Request137,1549.35,324.0,536.19,346.5,2756.04,"['Barge01', 'Barge39']",No,0,0,0
Request138,2550.6,1248.0,3288.6,1594.23,8681.43,"['Barge40', 'Barge47', 'Train31']",No,0,0,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,2065.67,120.0,172.36,699.33,3057.36,"['Barge01', 'Barge39']",Yes,1,1,0
Request141,341.7,714.0,1523.36,0.0,2579.06,"['Barge17', 'Truck30.38']",No,0,0,0
Request142,1070.75,180.0,297.88,0.0,1548.63,"['Barge01', 'Barge39']",No,0,0,0
Request143,2789.37,1092.0,3078.83,0.0,6960.19,"['Barge45', 'Train33']",Yes,0,1,0
Request144,8706.8,288.0,413.67,6832.4,16240.87,"['Barge01', 'Barge39']",Yes,2,3,0
Request145,84.42,30.0,79.19,0.0,193.61,['Barge31'],No,0,0,0
Request146,9525.15,324.0,465.38,6822.45,17136.98,"['Barge01', 'Barge39']",Yes,1,3,0
Request147,2245.57,348.0,459.33,652.5,3705.39,"['Barge03', 'Barge48']",No,0,0,0
Request148,747.37,168.0,278.02,0.0,1193.39,"['Barge01', 'Barge39']",No,0,0,0
Request149,361.62,546.0,1164.92,0.0,2072.54,"['Barge19', 'Truck30.53']",Yes,0,1,0
Request15,152.0,90.0,181.68,0.0,423.68,['Barge17'],No,0,0,0
Request150,124.9,252.0,537.66,0.0,914.56,"['Barge19', 'Truck30.54']",Yes,0,1,0
Request151,711.88,66.0,158.85,0.0,936.74,['Barge45'],No,0,0,0
Request152,604.8,168.0,339.14,0.0,1111.94,['Barge17'],No,0,0,0
Request153,121.57,84.0,110.87,0.0,316.44,"['Barge07', 'Barge48']",No,0,0,0
Request154,261.8,504.0,1075.32,0.0,1841.12,"['Barge19', 'Truck30.55']",Yes,0,1,0
Request155,261.0,174.0,351.25,0.0,786.25,['Barge21'],No,0,0,0
Request156,554.4,588.0,1664.35,15.4,2822.15,"['Barge26', 'Train33']",Yes,0,1,0
Request157,186.92,60.0,99.29,0.0,346.21,"['Barge01', 'Barge39']",No,0,0,0
Request158,459.98,156.0,258.16,0.0,874.15,"['Barge01', 'Barge39']",No,0,0,0
Request159,624.0,144.0,357.77,0.0,1125.77,['Barge26'],No,0,0,0
Request16,2754.4,132.0,317.71,1504.8,4708.91,['Barge45'],No,0,0,0
Request160,65.0,150.0,302.8,0.0,517.8,['Barge17'],No,0,0,0
Request161,579.5,798.0,1122.45,0.0,2499.95,"['Barge35', 'Truck29.42']",No,0,0,0
Request162,243.0,162.0,327.03,0.0,732.03,['Barge21'],No,0,0,0
Request163,167.92,150.0,361.03,0.0,678.95,['Barge45'],No,0,0,0
Request164,206.92,60.0,99.29,0.0,366.21,"['Barge01', 'Barge39']",No,0,0,0
Request165,218.52,294.0,281.92,0.0,794.43,"['Barge45', 'Truck32.58']",Yes,0,1,0
Request166,820.87,168.0,228.27,0.0,1217.13,"['Barge33', 'Barge48']",No,0,0,0
Request167,584.15,882.0,1881.8,0.0,3347.95,"['Barge19', 'Truck30.56']",Yes,0,1,0
Request168,978.0,180.0,363.36,0.0,1521.36,['Barge17'],No,0,0,0
Request169,1666.47,1344.0,1745.45,94.73,4850.65,"['Barge04', 'Barge48', 'Truck33.59']",Yes,0,1,0
Request17,206.8,792.0,857.79,0.0,1856.59,"['Train11', 'Train32']",Yes,0,1,0
Request170,1015.18,102.0,245.5,0.0,1362.69,['Barge45'],No,0,0,0
Request171,940.0,1050.0,2972.06,0.0,4962.06,"['Barge26', 'Train33']",Yes,0,1,0
Request172,1750.4,1152.0,1496.1,79.6,4478.1,"['Barge03', 'Barge48', 'Truck33.60']",Yes,0,1,0
Request173,1339.43,132.0,348.46,0.0,1819.89,['Barge31'],No,0,0,0
Request174,2028.0,72.0,145.35,1240.8,3486.15,['Barge21'],No,0,0,0
Request175,410.8,336.0,1015.6,0.0,1762.4,"['Barge36', 'Train31']",No,0,0,0
Request176,204.52,294.0,281.92,0.0,780.43,"['Barge45', 'Truck32.61']",Yes,0,1,0
Request177,81.0,162.0,327.03,0.0,570.03,['Barge18'],No,0,0,0
Request178,1547.08,150.0,395.97,0.0,2093.06,['Barge31'],No,0,0,0
Request179,577.5,1050.0,1465.26,0.0,3092.77,"['Barge17', 'Truck29.48']",No,0,0,0
Request18,320.25,126.0,254.35,0.0,700.6,['Barge23'],No,0,0,0
