Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,430.62,84.0,120.66,73.97,709.24,"['Barge01', 'Barge39']",Yes,0,1,0
Request10,617.17,588.0,427.05,0.0,1632.21,"['Barge26', 'Train32']",No,0,0,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],Yes,0,1,0
Request101,200.0,120.0,316.78,0.0,636.78,['Barge31'],No,0,0,0
Request102,2333.2,1008.0,732.08,0.0,4073.28,"['Barge26', 'Train32']",Yes,0,1,0
Request103,390.8,96.0,130.44,0.0,617.24,"['Barge33', 'Barge48']",No,0,0,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],Yes,0,1,0
Request105,770.42,1050.0,1465.26,0.0,3285.68,"['Barge17', 'Truck29.22']",No,0,0,0
Request106,938.2,504.0,1523.41,0.0,2965.61,"['Barge35', 'Train31']",Yes,0,1,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,486.73,168.0,267.46,0.0,922.19,"['Barge06', 'Barge48']",No,0,0,0
Request11,932.5,180.0,237.58,0.0,1350.08,"['Barge04', 'Barge48']",No,0,0,0
Request110,379.95,378.0,274.53,0.0,1032.48,"['Barge26', 'Train32']",Yes,0,1,0
Request111,1184.5,1260.0,1143.18,0.0,3587.68,"['Barge23', 'Train30']",No,0,0,0
Request112,272.33,420.0,385.72,0.0,1078.05,"['Barge36', 'Train30']",No,0,0,0
Request113,256.67,480.0,623.37,0.0,1360.04,"['Barge07', 'Barge48', 'Truck33.36']",Yes,0,1,0
Request114,312.3,378.0,362.46,0.0,1052.76,"['Barge45', 'Truck32.37']",Yes,0,1,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,640.0,96.0,253.42,0.0,989.42,['Barge31'],No,0,0,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],Yes,0,1,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,194.7,378.0,806.49,0.0,1379.19,"['Barge17', 'Truck30.15']",Yes,0,1,0
Request120,116.75,240.0,314.02,0.0,670.77,"['Barge33', 'Barge48', 'Truck33.38']",Yes,0,1,0
Request121,731.5,588.0,833.22,0.0,2152.72,"['Train26', 'Barge49']",Yes,0,1,0
Request122,597.78,156.0,205.91,0.0,959.69,"['Barge05', 'Barge48']",Yes,0,1,0
Request123,165.6,336.0,322.19,0.0,823.79,"['Barge45', 'Truck32.39']",Yes,0,1,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,228.15,432.0,565.23,0.0,1225.38,"['Barge33', 'Barge48', 'Truck33.40']",Yes,0,1,0
Request126,1706.98,966.0,701.58,0.0,3374.56,"['Barge26', 'Train32']",Yes,0,1,0
Request127,1844.27,336.0,443.49,0.0,2623.76,"['Barge04', 'Barge48']",No,0,0,0
Request128,1179.52,714.0,2013.08,116.73,4023.33,"['Barge45', 'Train33']",Yes,0,1,0
Request129,245.1,378.0,1142.55,0.0,1765.65,"['Barge36', 'Train31']",No,0,0,0
Request13,183.0,252.0,169.05,0.0,604.05,"['Barge36', 'Train29']",Yes,0,3,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,1046.07,1092.0,1002.86,0.0,3140.93,"['Barge36', 'Train30']",No,0,0,0
Request132,602.8,462.0,1307.7,0.0,2372.5,"['Barge26', 'Train33']",Yes,0,1,0
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",Yes,0,1,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,108.0,96.0,137.89,0.0,341.89,"['Barge01', 'Barge39']",No,0,0,0
Request137,1660.5,324.0,465.38,379.8,2829.68,"['Barge01', 'Barge39']",No,0,0,0
Request138,2550.6,1248.0,3288.6,1594.23,8681.43,"['Barge40', 'Barge47', 'Train31']",Yes,0,1,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,385.0,120.0,172.36,0.0,677.36,"['Barge01', 'Barge39']",No,0,0,0
Request141,389.3,714.0,1523.36,0.0,2626.66,"['Barge17', 'Truck30.47']",No,0,0,0
Request142,1132.5,180.0,258.55,0.0,1571.05,"['Barge01', 'Barge39']",No,0,0,0
Request143,2789.37,1092.0,3078.83,0.0,6960.19,"['Barge45', 'Train33']",Yes,0,1,0
Request144,516.0,288.0,413.67,0.0,1217.67,"['Barge01', 'Barge39']",No,0,0,0
Request145,122.25,30.0,79.19,0.0,231.44,['Barge31'],Yes,0,1,0
Request146,4874.4,324.0,465.38,2132.1,7795.88,"['Barge01', 'Barge39']",No,0,0,0
Request147,2247.5,348.0,459.33,656.37,3711.19,"['Barge03', 'Barge48']",No,0,0,0
Request148,805.0,168.0,241.31,0.0,1214.31,"['Barge01', 'Barge39']",No,0,0,0
Request149,266.5,546.0,1164.92,0.0,1977.42,"['Barge19', 'Truck30.70']",Yes,0,1,0
Request15,257.0,90.0,181.68,0.0,528.68,['Barge17'],Yes,0,1,0
Request150,81.0,252.0,537.66,0.0,870.66,"['Barge19', 'Truck30.71']",Yes,0,1,0
Request151,711.88,66.0,158.85,0.0,936.74,['Barge45'],No,0,0,0
Request152,664.07,168.0,339.14,0.0,1171.21,['Barge17'],No,0,0,0
Request153,122.03,84.0,110.87,0.0,316.91,"['Barge07', 'Barge48']",No,0,0,0
Request154,174.0,504.0,1075.32,0.0,1753.32,"['Barge19', 'Truck30.72']",Yes,0,1,0
Request155,261.0,174.0,351.25,0.0,786.25,['Barge21'],No,0,0,0
Request156,554.4,588.0,1664.35,15.4,2822.15,"['Barge26', 'Train33']",Yes,0,2,0
Request157,207.5,60.0,86.18,0.0,353.68,"['Barge01', 'Barge39']",No,0,0,0
Request158,513.5,156.0,224.07,0.0,893.57,"['Barge01', 'Barge39']",No,0,0,0
Request159,624.0,144.0,357.77,0.0,1125.77,['Barge26'],Yes,0,1,0
Request16,2754.4,132.0,317.71,1504.8,4708.91,['Barge45'],No,0,0,0
Request160,117.92,150.0,302.8,0.0,570.72,['Barge17'],No,0,0,0
Request161,579.5,798.0,1122.45,0.0,2499.95,"['Barge35', 'Truck29.51']",No,0,0,0
Request162,243.0,162.0,327.03,0.0,732.03,['Barge21'],No,0,0,0
Request163,167.92,150.0,361.03,0.0,678.95,['Barge45'],No,0,0,0
Request164,227.5,60.0,86.18,0.33,374.02,"['Barge01', 'Barge39']",No,0,0,0
Request165,218.52,294.0,281.92,0.0,794.43,"['Barge45', 'Truck32.63']",Yes,0,1,0
Request166,821.8,168.0,228.27,0.0,1218.07,"['Barge33', 'Barge48']",No,0,0,0
Request167,430.5,882.0,1881.8,0.0,3194.3,"['Barge19', 'Truck30.73']",Yes,0,1,0
Request168,1041.5,180.0,363.36,0.0,1584.86,['Barge17'],No,0,0,0
Request169,1668.33,1344.0,1745.45,98.47,4856.25,"['Barge04', 'Barge48', 'Truck33.64']",Yes,0,1,0
Request17,206.8,792.0,857.79,0.0,1856.59,"['Train11', 'Train32']",No,0,0,0
Request170,1015.18,102.0,245.5,0.0,1362.69,['Barge45'],No,0,0,0
Request171,940.0,1050.0,2972.06,0.0,4962.06,"['Barge26', 'Train33']",Yes,0,2,0
Request172,9672.4,1296.0,1607.9,8093.6,20669.9,"['Barge03', 'Barge03', 'Barge48', 'Truck33.76']",Yes,0,3,0
Request173,1505.9,132.0,348.46,0.0,1986.36,['Barge31'],Yes,0,1,0
Request174,2028.0,72.0,145.35,1240.8,3486.15,['Barge21'],No,0,0,0
Request175,410.8,336.0,1015.6,0.0,1762.4,"['Barge36', 'Train31']",Yes,0,2,0
Request176,204.52,294.0,281.92,0.0,780.43,"['Barge45', 'Truck32.66']",Yes,0,1,0
Request177,81.0,162.0,360.09,0.0,603.09,['Barge18'],No,0,0,0
Request178,1736.25,150.0,395.97,0.0,2282.22,['Barge31'],Yes,0,1,0
Request179,647.5,1050.0,1465.26,0.0,3162.77,"['Barge17', 'Truck29.57']",No,0,0,0
Request18,320.25,126.0,254.35,0.0,700.6,['Barge23'],No,0,0,0
Request180,422.17,420.0,609.4,0.0,1451.57,"['Barge45', 'Truck33.67']",Yes,0,1,0
Request181,1142.68,714.0,1035.98,0.0,2892.66,"['Barge45', 'Truck33.68']",Yes,0,1,0
Request182,296.0,672.0,1433.75,0.0,2401.75,"['Barge19', 'Truck30.74']",Yes,0,1,0
Request183,1623.2,96.0,253.42,0.0,1972.62,['Barge31'],Yes,0,1,0
Request184,951.4,504.0,586.65,0.0,2042.05,"['Barge45', 'Train32']",Yes,0,1,0
Request185,120.0,120.0,242.24,0.0,482.24,['Barge20'],No,0,0,0
