Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,122.5,294.0,410.27,0.0,826.77,"['Barge18', 'Truck29.17']",Yes,0,0,1
Request10,2940.0,588.0,533.48,1920.1,5981.58,"['Barge22', 'Train30']",Yes,0,1,2
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,200.0,120.0,316.78,0.0,636.78,['Barge31'],No,0,0,0
Request102,2327.2,1008.0,732.08,0.0,4067.28,"['Barge26', 'Train32']",No,0,0,0
Request103,366.27,96.0,130.44,0.0,592.7,"['Barge33', 'Barge48']",No,0,0,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,770.42,1050.0,1465.26,0.0,3285.68,"['Barge17', 'Truck29.32']",No,0,0,0
Request106,1112.4,504.0,1523.41,121.4,3261.21,"['Barge36', 'Train31']",Yes,0,1,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,516.37,168.0,221.74,0.0,906.11,"['Barge06', 'Barge48']",No,0,0,0
Request11,907.25,180.0,253.04,0.0,1340.29,"['Barge04', 'Barge48']",No,0,0,0
Request110,377.7,378.0,274.53,0.0,1030.23,"['Barge26', 'Train32']",No,0,0,0
Request111,1158.5,1260.0,2688.29,0.0,5106.79,"['Barge22', 'Truck30.48']",Yes,0,0,1
Request112,288.83,420.0,385.72,0.0,1094.55,"['Barge36', 'Train30']",Yes,0,1,0
Request113,220.83,480.0,623.37,0.0,1324.21,"['Barge07', 'Barge48', 'Truck33.33']",No,0,0,0
Request114,310.5,378.0,362.46,0.0,1050.96,"['Barge45', 'Truck32.34']",No,0,0,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,390.13,192.0,275.78,0.0,857.92,"['Barge01', 'Barge39']",No,0,0,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,184.5,378.0,806.49,0.0,1368.99,"['Barge18', 'Truck30.18']",Yes,0,0,1
Request120,101.42,240.0,314.02,0.0,655.43,"['Barge33', 'Barge48', 'Truck33.35']",No,0,0,0
Request121,647.5,1008.0,727.82,0.0,2383.32,"['Train24', 'Train29']",No,0,0,0
Request122,552.93,156.0,205.91,0.0,914.84,"['Barge05', 'Barge48']",No,0,0,0
Request123,164.0,336.0,322.19,0.0,822.19,"['Barge45', 'Truck32.36']",No,0,0,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,200.55,432.0,565.23,0.0,1197.78,"['Barge33', 'Barge48', 'Truck33.37']",No,0,0,0
Request126,1701.23,966.0,701.58,0.0,3368.81,"['Barge26', 'Train32']",No,0,0,0
Request127,1754.2,336.0,443.49,0.0,2533.69,"['Barge04', 'Barge48']",No,0,0,0
Request128,1164.78,714.0,2013.08,95.77,3987.63,"['Barge45', 'Train33']",Yes,0,1,0
Request129,375.3,378.0,1142.55,0.0,1895.85,"['Barge36', 'Train31']",Yes,0,1,0
Request13,168.6,252.0,169.05,0.0,589.65,"['Barge36', 'Train29']",No,0,0,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,1027.0,1092.0,2341.96,0.0,4460.96,"['Barge36', 'Truck30.49']",Yes,0,0,1
Request132,586.48,462.0,1307.7,0.0,2356.19,"['Barge26', 'Train33']",Yes,0,1,0
Request133,1494.98,798.0,2425.63,0.0,4718.61,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",Yes,0,1,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,108.0,96.0,137.89,0.0,341.89,"['Barge01', 'Barge39']",No,0,0,0
Request137,367.65,1134.0,1582.49,0.0,3084.14,"['Barge17', 'Truck29.50']",No,0,0,0
Request138,2550.6,1248.0,3288.6,1594.23,8681.43,"['Barge40', 'Barge47', 'Train31']",Yes,0,1,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,904.05,162.0,415.07,0.0,1481.12,['Barge37'],No,0,0,0
Request140,385.0,120.0,172.36,0.0,677.36,"['Barge01', 'Barge39']",No,0,0,0
Request141,350.48,714.0,1523.36,0.0,2587.85,"['Barge17', 'Truck30.51']",No,0,0,0
Request142,414.25,630.0,879.16,0.0,1923.41,"['Barge17', 'Truck29.52']",No,0,0,0
Request143,2789.37,1092.0,3078.83,0.0,6960.19,"['Barge45', 'Train33']",No,0,0,0
Request144,516.0,288.0,413.67,0.0,1217.67,"['Barge01', 'Barge39']",No,0,0,0
Request145,103.75,30.0,79.19,0.0,212.94,['Barge31'],Yes,0,1,0
Request146,884.25,162.0,427.65,0.0,1473.9,['Barge31'],Yes,0,1,0
Request147,1537.0,1044.0,1809.16,0.0,4390.16,['Train09'],No,0,0,0
Request148,134.63,588.0,820.55,0.0,1543.18,"['Barge17', 'Truck29.53']",No,0,0,0
Request149,354.47,546.0,1164.92,0.0,2065.39,"['Barge19', 'Truck30.54']",No,0,0,0
Request15,240.0,90.0,181.68,0.0,511.68,['Barge18'],Yes,0,0,1
Request150,121.6,252.0,537.66,0.0,911.26,"['Barge19', 'Truck30.55']",No,0,0,0
Request151,711.88,66.0,158.85,0.0,936.74,['Barge45'],No,0,0,0
Request152,619.27,168.0,339.14,0.0,1126.41,['Barge17'],No,0,0,0
Request153,120.75,84.0,110.87,0.0,315.62,"['Barge07', 'Barge48']",No,0,0,0
Request154,255.2,504.0,1075.32,0.0,1834.52,"['Barge19', 'Truck30.56']",No,0,0,0
Request155,261.0,174.0,351.25,0.0,786.25,['Barge21'],No,0,0,0
Request156,554.4,588.0,1664.35,15.4,2822.15,"['Barge26', 'Train33']",No,0,0,0
Request157,207.5,60.0,86.18,0.0,353.68,"['Barge01', 'Barge39']",No,0,0,0
Request158,513.5,156.0,224.07,0.0,893.57,"['Barge01', 'Barge39']",No,0,0,0
Request159,624.0,144.0,357.77,0.0,1125.77,['Barge26'],No,0,0,0
Request16,2222.0,792.0,1258.1,723.43,4995.53,['Train25'],No,0,0,0
Request160,77.92,150.0,302.8,0.0,530.72,['Barge17'],No,0,0,0
Request161,579.5,798.0,1136.02,0.0,2513.52,"['Barge35', 'Truck29.57']",No,0,0,0
Request162,243.0,162.0,327.03,0.0,732.03,['Barge21'],No,0,0,0
Request163,167.92,150.0,361.03,0.0,678.95,['Barge45'],No,0,0,0
Request164,227.5,60.0,86.18,5.67,379.35,"['Barge01', 'Barge39']",No,0,0,0
Request165,218.52,294.0,281.92,0.0,794.43,"['Barge45', 'Truck32.58']",No,0,0,0
Request166,819.23,168.0,228.27,0.0,1215.5,"['Barge33', 'Barge48']",No,0,0,0
Request167,572.6,882.0,1881.8,0.0,3336.4,"['Barge19', 'Truck30.59']",No,0,0,0
Request168,993.5,180.0,363.36,0.0,1536.86,['Barge17'],No,0,0,0
Request169,1663.2,1344.0,1745.45,88.2,4840.85,"['Barge06', 'Barge48', 'Truck33.60']",No,0,0,0
Request17,206.8,792.0,857.79,0.0,1856.59,"['Train11', 'Train32']",No,0,0,0
Request170,1015.18,102.0,245.5,0.0,1362.69,['Barge45'],No,0,0,0
Request171,940.0,1050.0,2972.06,0.0,4962.06,"['Barge26', 'Train33']",No,0,0,0
Request172,1759.2,1152.0,1496.1,74.0,4481.3,"['Barge03', 'Barge48', 'Truck33.61']",No,0,0,0
Request173,957.0,264.0,379.2,0.0,1600.2,"['Barge01', 'Barge39']",No,0,0,0
Request174,2028.0,72.0,145.35,1240.8,3486.15,['Barge21'],No,0,0,0
Request175,410.8,336.0,1015.6,0.0,1762.4,"['Barge36', 'Train31']",Yes,0,1,0
Request176,204.52,294.0,281.92,0.0,780.43,"['Barge45', 'Truck32.62']",No,0,0,0
Request177,247.05,162.0,401.68,0.0,810.73,['Barge18'],Yes,0,1,0
