Service Line,Number of Shipments,Late time,Number of late departure
Barge01,280,13,3
Barge02,0,0,0
Barge03,53,0,0
Barge04,26,0,0
Barge05,21,0,0
Barge06,24,0,0
Barge07,59,0,0
Barge08,47,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,250,11,1
Barge18,83,0,0
Barge19,85,0,0
Barge20,44,0,0
Barge21,131,0,0
Barge22,46,0,0
Barge23,153,11,1
Barge24,34,0,0
Barge25,0,0,0
Barge26,358,104,2
Barge27,28,0,0
Barge28,23,253,1
Barge29,0,0,0
Barge30,0,0,0
Barge31,310,130,2
Barge32,24,0,0
Barge33,117,0,0
Barge34,0,0,0
Barge35,170,0,0
Barge36,135,170,2
Barge37,27,0,0
Barge38,9,0,0
Barge39,378,113,2
Barge40,30,0,0
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,379,279,4
Barge46,11,0,0
Barge47,27,215,1
Barge48,273,478,2
Barge49,0,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,0,0
Train13,0,0,0
Train14,32,0,0
Train15,210,0,0
Train16,21,0,0
Train17,0,0,0
Train18,0,0,0
Train19,9,239,1
Train20,0,0,0
Train21,0,0,0
Train22,28,0,0
Train23,20,0,0
Train24,43,0,0
Train25,0,229,1
Train26,14,0,0
Train27,25,0,0
Train28,13,0,0
Train29,57,184,1
Train30,134,0,0
Train31,195,137,1
Train32,175,0,0
Train33,190,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,19,0,0
Truck30,21,0,0
Truck31,25,0,0
Truck32,7,0,0
Truck33,7,0,0
Truck34,12,0,0
