Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,1261.63,294.0,410.27,864.5,2830.41,"['Barge17', 'Truck29.19']",Yes,0,0,2
Request10,607.37,588.0,427.05,0.0,1622.41,"['Barge26', 'Train32']",Yes,0,1,0
Request100,291.2,78.0,163.51,0.0,532.71,['Barge35'],Yes,0,1,0
Request101,200.67,120.0,321.47,0.0,642.14,['Barge31'],No,0,0,0
Request102,2329.6,1008.0,732.08,0.0,4069.68,"['Barge26', 'Train32']",Yes,0,1,0
Request103,362.8,96.0,130.44,0.0,589.24,"['Barge33', 'Barge48']",No,0,0,0
Request104,195.2,48.0,100.62,0.0,343.82,['Barge35'],Yes,0,1,0
Request105,2400.83,150.0,401.84,1023.75,3976.42,['Barge31'],No,0,0,0
Request106,696.0,432.0,1933.94,0.0,3061.94,['Train23'],Yes,0,0,1
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,342.0,540.0,2339.44,0.0,3221.44,['Train15'],Yes,0,1,0
Request109,512.63,168.0,221.74,0.0,902.38,"['Barge06', 'Barge48']",No,0,0,0
Request11,938.25,180.0,237.58,0.0,1355.83,"['Barge05', 'Barge48']",Yes,0,0,1
Request110,378.6,378.0,274.53,0.0,1031.13,"['Barge26', 'Train32']",Yes,0,1,0
Request111,1173.0,1260.0,1143.18,0.0,3576.18,"['Barge23', 'Train30']",No,0,0,0
Request112,268.33,420.0,385.72,0.0,1074.05,"['Barge36', 'Train30']",No,0,0,0
Request113,221.83,480.0,623.37,0.0,1325.21,"['Barge07', 'Barge48', 'Truck33.34']",Yes,0,0,1
Request114,310.5,378.0,362.46,0.0,1050.96,"['Barge45', 'Truck32.35']",Yes,0,1,0
Request115,363.3,378.0,1458.84,0.0,2200.14,"['Barge01', 'Train23']",Yes,0,0,1
Request116,640.53,96.0,257.18,0.0,993.71,['Barge31'],No,0,0,0
Request117,360.8,132.0,276.71,0.0,769.51,['Barge35'],Yes,0,1,0
Request118,1070.5,630.0,2431.39,0.0,4131.89,"['Barge01', 'Train23']",Yes,0,0,1
Request119,2297.53,1092.0,4214.42,1554.37,9158.32,"['Barge01', 'Train23']",Yes,0,0,1
Request12,130.5,378.0,806.49,0.0,1314.99,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,99.25,240.0,314.02,0.0,653.27,"['Barge33', 'Barge48', 'Truck33.36']",Yes,0,1,0
Request121,731.5,588.0,833.22,0.0,2152.72,"['Train26', 'Barge49']",Yes,0,1,0
Request122,549.47,156.0,205.91,0.0,911.37,"['Barge05', 'Barge48']",No,0,0,0
Request123,164.0,336.0,322.19,0.0,822.19,"['Barge45', 'Truck32.37']",Yes,0,1,0
Request124,492.4,252.0,713.29,0.0,1457.69,"['Barge26', 'Train33']",Yes,0,0,1
Request125,196.65,432.0,565.23,0.0,1193.88,"['Barge33', 'Barge48', 'Truck33.38']",Yes,0,1,0
Request126,1612.3,966.0,876.43,0.0,3454.73,"['Barge23', 'Train30']",No,0,0,0
Request127,1746.73,336.0,443.49,0.0,2526.22,"['Barge04', 'Barge48']",No,0,0,0
Request128,909.5,816.0,6002.72,0.0,7728.22,"['Barge41', 'Barge47', 'Truck31.39']",Yes,0,0,1
Request129,241.5,378.0,1142.55,0.0,1762.05,"['Barge36', 'Train31']",No,0,0,0
Request13,168.1,252.0,169.05,0.0,589.15,"['Barge36', 'Train29']",No,0,0,0
Request130,1307.13,588.0,2269.3,0.0,4164.43,"['Barge01', 'Train23']",Yes,0,0,1
Request131,1035.67,1092.0,1002.86,0.0,3130.53,"['Barge36', 'Train30']",No,0,0,0
Request132,495.0,396.0,1715.59,0.0,2606.59,['Train16'],No,0,0,0
Request133,1526.65,798.0,2412.06,0.0,4736.71,"['Barge36', 'Train31']",Yes,0,0,1
Request134,412.5,1800.0,9179.41,0.0,11391.91,"['Train26', 'Truck34.57']",Yes,0,0,1
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,110.53,96.0,137.89,0.0,344.42,"['Barge01', 'Barge39']",No,0,0,0
Request137,1669.05,324.0,465.38,411.3,2869.73,"['Barge01', 'Barge39']",No,0,0,0
Request138,2648.1,1092.0,3078.83,1772.33,8591.26,"['Barge45', 'Train33']",No,0,0,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,388.17,120.0,172.36,0.0,680.53,"['Barge01', 'Barge39']",No,0,0,0
Request141,550.8,714.0,1523.36,0.0,2788.16,"['Barge18', 'Truck30.58']",Yes,0,0,1
Request142,1137.25,180.0,258.55,0.0,1575.8,"['Barge01', 'Barge39']",No,0,0,0
Request143,2778.1,1092.0,3078.83,0.0,6948.93,"['Barge45', 'Train33']",No,0,0,0
Request144,523.6,288.0,413.67,0.0,1225.27,"['Barge01', 'Barge39']",No,0,0,0
Request145,85.17,30.0,79.19,0.0,194.36,['Barge31'],No,0,0,0
Request146,783.9,162.0,427.65,0.0,1373.55,['Barge31'],No,0,0,0
Request147,2461.13,348.0,459.33,857.43,4125.89,"['Barge03', 'Barge48']",Yes,0,2,0
Request148,809.43,168.0,241.31,0.0,1218.74,"['Barge01', 'Barge39']",No,0,0,0
Request149,1061.88,624.0,810.39,0.0,2496.27,"['Barge05', 'Barge48', 'Truck33.60']",Yes,0,1,2
Request15,150.0,90.0,181.68,0.0,421.68,['Barge17'],No,0,0,0
Request150,448.1,288.0,374.02,0.0,1110.12,"['Barge05', 'Barge48', 'Truck33.61']",Yes,0,1,2
Request151,716.65,66.0,158.85,0.0,941.5,['Barge45'],No,0,0,0
Request152,598.27,168.0,339.14,0.0,1105.41,['Barge17'],No,0,0,0
Request153,169.63,84.0,110.87,0.0,364.51,"['Barge07', 'Barge48']",Yes,0,1,0
Request154,908.2,576.0,748.05,0.0,2232.25,"['Barge05', 'Barge48', 'Truck33.62']",Yes,0,1,2
Request155,354.77,174.0,351.25,0.0,880.02,['Barge21'],Yes,0,1,0
Request156,2794.87,588.0,1806.07,2258.67,7447.6,"['Barge22', 'Train31']",Yes,0,1,1
Request157,209.08,60.0,86.18,0.0,355.27,"['Barge01', 'Barge39']",No,0,0,0
Request158,517.62,156.0,224.07,0.0,897.69,"['Barge01', 'Barge39']",No,0,0,0
Request159,682.8,144.0,357.77,0.0,1184.57,['Barge26'],Yes,0,1,0
Request16,2750.0,132.0,317.71,1487.93,4687.64,['Barge45'],No,0,0,0
Request160,59.17,150.0,302.8,0.0,511.97,['Barge17'],No,0,0,0
Request161,1294.22,114.0,309.79,536.43,2254.44,['Barge39'],No,0,0,0
Request162,330.3,162.0,327.03,0.0,819.33,['Barge21'],Yes,0,1,0
Request163,178.75,150.0,361.03,0.0,689.78,['Barge45'],No,0,0,0
Request164,229.08,60.0,86.18,6.17,381.43,"['Barge01', 'Barge39']",No,0,0,0
Request165,221.55,294.0,281.92,0.0,797.47,"['Barge45', 'Truck32.47']",No,0,0,0
Request166,892.03,588.0,654.0,0.0,2134.03,"['Barge33', 'Train28']",Yes,0,0,1
Request167,1654.8,1008.0,839.35,0.0,3502.15,"['Barge05', 'Barge47', 'Train30']",Yes,0,0,1
Request168,971.0,180.0,363.36,0.0,1514.36,['Barge17'],No,0,0,0
Request169,2713.2,1176.0,854.1,1114.87,5858.16,"['Barge26', 'Train32']",Yes,0,2,0
Request17,206.8,792.0,857.79,0.0,1856.59,"['Train11', 'Train32']",Yes,0,2,0
Request170,1022.55,102.0,245.5,0.0,1370.05,['Barge45'],No,0,0,0
Request171,843.75,1050.0,3162.12,0.0,5055.86,"['Barge24', 'Train31']",Yes,0,0,1
Request172,6619.2,1152.0,1496.1,4894.8,14162.1,"['Barge03', 'Barge48', 'Truck33.65']",Yes,0,2,2
Request173,1342.73,132.0,348.46,0.0,1823.19,['Barge31'],No,0,0,0
Request174,50.8,72.0,145.35,0.0,268.15,['Barge21'],Yes,0,1,0
Request175,381.33,384.0,1030.51,0.0,1795.84,"['Barge33', 'Barge47', 'Train31']",Yes,0,0,1
Request176,207.55,294.0,281.92,0.0,783.47,"['Barge45', 'Truck32.49']",No,0,0,0
Request177,267.3,162.0,327.03,0.0,756.33,['Barge18'],No,0,0,0
Request178,1550.83,150.0,395.97,0.0,2096.81,['Barge31'],No,0,0,0
Request179,2225.83,150.0,395.97,1164.17,3935.97,['Barge31'],No,0,0,0
Request18,318.85,126.0,254.35,0.0,699.2,['Barge23'],No,0,0,0
Request180,426.5,420.0,609.4,0.0,1455.9,"['Barge45', 'Truck33.50']",No,0,0,0
Request181,1150.05,714.0,1035.98,0.0,2900.03,"['Barge45', 'Truck33.51']",No,0,0,0
Request182,1228.8,768.0,639.51,684.53,3320.84,"['Barge05', 'Barge47', 'Train30']",Yes,0,0,1
Request183,1229.07,192.0,275.78,0.0,1696.85,"['Barge01', 'Barge39']",No,0,0,0
Request184,367.8,504.0,731.28,0.0,1603.08,"['Barge45', 'Truck33.53']",No,0,0,0
Request185,120.0,120.0,242.24,0.0,482.24,['Barge20'],No,0,0,0
Request186,520.0,720.0,3223.22,0.0,4463.22,['Train23'],No,0,0,0
Request187,920.77,138.0,364.29,151.03,1574.09,['Barge31'],No,0,0,0
Request188,77.0,66.0,107.61,0.0,250.61,['Barge46'],No,0,0,0
Request189,1224.8,144.0,380.13,0.0,1748.93,['Barge31'],No,0,0,0
Request19,458.38,294.0,828.91,0.0,1581.3,"['Barge45', 'Train33']",No,0,0,0
Request190,881.83,120.0,158.39,275.67,1435.89,"['Barge04', 'Barge48']",Yes,0,1,1
Request191,323.95,66.0,163.98,0.0,553.93,['Barge26'],Yes,0,1,0
Request192,2431.8,324.0,465.38,0.0,3221.18,"['Barge26', 'Barge49']",Yes,0,1,1
Request193,312.08,336.0,439.62,0.0,1087.71,"['Barge33', 'Barge48', 'Truck33.59']",Yes,0,1,0
Request194,1453.78,816.0,2044.76,189.83,4504.37,"['Barge33', 'Barge48', 'Train33']",Yes,0,1,0
Request195,1953.6,672.0,982.49,1187.47,4795.56,"['Barge26', 'Truck33.63']",Yes,0,1,1
Request196,1830.0,1080.0,4678.88,0.0,7588.88,['Train15'],No,0,0,0
Request197,981.9,378.0,552.65,0.0,1912.55,"['Barge26', 'Truck33.64']",Yes,0,1,1
Request198,2275.5,360.0,419.26,1337.0,4391.76,"['Barge40', 'Barge48']",Yes,0,1,0
Request199,572.0,210.0,634.75,176.67,1593.42,"['Barge35', 'Train31']",No,0,0,0
Request2,420.5,1218.0,2598.68,0.0,4237.18,"['Barge17', 'Truck30.2']",No,0,0,0
Request20,290.08,210.0,634.75,119.25,1254.09,"['Barge36', 'Train31']",No,0,0,0
Request200,198.0,66.0,133.23,0.0,397.23,['Barge21'],No,0,0,0
Request21,650.75,630.0,457.55,0.0,1738.3,"['Barge26', 'Train32']",Yes,0,1,0
Request22,2370.67,1176.0,3554.61,0.0,7101.28,"['Barge35', 'Train31']",No,0,0,0
Request23,672.47,1176.0,1127.67,0.0,2976.13,"['Barge45', 'Truck32.3']",No,0,0,0
Request24,37.5,210.0,448.05,0.0,695.55,"['Barge17', 'Truck30.4']",No,0,0,0
Request25,70.0,60.0,46.58,0.0,176.58,['Barge06'],No,0,0,0
Request26,975.3,1296.0,1122.93,0.0,3394.23,"['Train24', 'Train30']",No,0,0,0
Request27,221.0,102.0,205.91,0.0,528.91,['Barge21'],No,0,0,0
Request28,81.03,156.0,387.59,0.0,624.62,['Barge26'],No,0,0,0
Request29,168.0,756.0,3275.21,0.0,4199.21,['Train15'],No,0,0,0
Request3,198.0,66.0,51.24,0.0,315.24,['Barge05'],Yes,0,0,1
Request30,242.75,90.0,181.68,0.0,514.43,['Barge23'],No,0,0,0
Request31,413.83,420.0,305.03,0.0,1138.87,"['Barge26', 'Train32']",Yes,0,1,0
Request32,758.25,162.0,427.65,0.0,1347.9,['Barge31'],Yes,0,1,0
Request33,2239.03,546.0,1164.92,1783.6,5733.56,"['Barge17', 'Truck30.5']",No,0,0,0
Request34,846.3,756.0,724.93,0.0,2327.23,"['Barge45', 'Truck32.6']",No,0,0,0
Request35,178.5,714.0,1523.36,0.0,2415.86,"['Barge19', 'Truck30.7']",No,0,0,0
Request36,9600.27,1176.0,1641.1,6891.27,19308.63,"['Barge17', 'Truck29.56']",Yes,1,1,2
Request37,5287.0,1260.0,1758.32,4196.5,12501.82,"['Barge17', 'Truck29.21']",Yes,0,0,2
Request38,420.57,132.0,327.96,0.0,880.53,['Barge26'],No,0,0,0
Request39,49.5,378.0,806.49,0.0,1233.99,"['Barge17', 'Truck30.8']",No,0,0,0
