Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,429.92,84.0,120.66,76.07,710.64,"['Barge01', 'Barge39']",No,0,0,0
Request10,607.37,588.0,427.05,0.0,1622.41,"['Barge26', 'Train32']",No,0,0,0
Request100,197.82,78.0,163.51,0.0,439.33,['Barge35'],No,0,0,0
Request101,200.67,120.0,316.78,0.0,637.44,['Barge31'],No,0,0,0
Request102,2350.8,1008.0,732.08,0.0,4090.88,"['Barge26', 'Train32']",Yes,0,1,0
Request103,361.2,96.0,130.44,0.0,587.64,"['Barge33', 'Barge48']",No,0,0,0
Request104,137.73,48.0,100.62,0.0,286.36,['Barge35'],No,0,0,0
Request105,2400.83,150.0,395.97,1014.17,3960.97,['Barge31'],No,0,0,0
Request106,956.2,576.0,1443.36,21.6,2997.16,"['Barge33', 'Barge48', 'Train33']",Yes,0,1,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,514.27,168.0,221.74,0.0,904.01,"['Barge06', 'Barge48']",No,0,0,0
Request11,938.25,180.0,237.58,0.0,1355.83,"['Barge04', 'Barge48']",No,0,0,0
Request110,381.75,378.0,342.95,0.0,1102.7,"['Barge22', 'Train30']",Yes,0,0,1
Request111,6213.0,1260.0,1143.18,2014.0,10630.18,"['Barge23', 'Train30']",Yes,1,1,0
Request112,70.0,360.0,779.81,0.0,1209.81,['Train22'],Yes,0,0,1
Request113,569.5,420.0,305.03,115.5,1410.03,"['Barge26', 'Train32']",Yes,0,1,0
Request114,310.5,378.0,362.46,0.0,1050.96,"['Barge45', 'Truck32.26']",Yes,0,1,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,640.53,96.0,253.42,0.0,989.96,['Barge31'],No,0,0,0
Request117,202.77,132.0,276.71,0.0,611.48,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,130.5,378.0,806.49,0.0,1314.99,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,269.5,210.0,192.86,2.17,674.53,"['Barge36', 'Train30']",Yes,0,0,1
Request121,796.6,588.0,833.22,0.0,2217.82,"['Train26', 'Barge49']",Yes,0,1,0
Request122,550.98,156.0,205.91,0.0,912.89,"['Barge05', 'Barge48']",No,0,0,0
Request123,164.0,336.0,322.19,0.0,822.19,"['Barge45', 'Truck32.27']",Yes,0,1,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,503.1,378.0,347.15,0.0,1228.25,"['Barge36', 'Train30']",Yes,0,0,1
Request126,1694.72,966.0,876.43,0.0,3537.15,"['Barge23', 'Train30']",Yes,0,1,0
Request127,1750.0,336.0,443.49,0.0,2529.49,"['Barge04', 'Barge48']",No,0,0,0
Request128,229.5,714.0,5515.33,0.0,6458.83,"['Barge45', 'Truck34.28']",Yes,0,1,0
Request129,63.0,324.0,1450.45,0.0,1837.45,['Train23'],Yes,0,0,1
Request13,42.0,216.0,343.12,0.0,601.12,['Train21'],Yes,0,0,1
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,1141.4,1092.0,1002.86,0.0,3236.26,"['Barge36', 'Train30']",Yes,0,1,0
Request132,495.0,396.0,1715.59,0.0,2606.59,['Train16'],No,0,0,0
Request133,1523.17,798.0,2412.06,0.0,4733.23,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",No,0,0,0
