Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,429.92,84.0,120.66,76.07,710.64,"['Barge01', 'Barge39']",No,0,0,0
Request10,645.63,588.0,427.05,0.0,1660.68,"['Barge26', 'Train32']",Yes,0,1,0
Request100,300.52,78.0,163.51,0.0,542.03,['Barge35'],No,0,0,0
Request101,200.67,120.0,316.78,0.0,637.44,['Barge31'],No,0,0,0
Request102,2328.0,1008.0,732.08,0.0,4068.08,"['Barge26', 'Train32']",Yes,0,1,0
Request103,324.8,96.0,154.84,0.0,575.64,"['Barge33', 'Barge48']",No,0,0,0
Request104,200.93,48.0,100.62,0.0,349.56,['Barge35'],No,0,0,0
Request105,2400.83,150.0,395.97,1014.17,3960.97,['Barge31'],No,0,0,0
Request106,898.0,576.0,1479.97,28.6,2982.57,"['Barge33', 'Barge48', 'Train33']",No,0,0,0
Request107,1381.15,138.0,235.72,0.0,1754.87,['Barge28'],No,0,0,0
Request108,330.0,540.0,2407.3,0.0,3277.3,['Train15'],No,0,0,0
Request109,516.37,168.0,221.74,0.0,906.11,"['Barge06', 'Barge48']",No,0,0,0
Request11,1028.25,630.0,693.73,0.0,2351.98,"['Barge04', 'Train28']",Yes,0,1,1
Request110,378.0,378.0,274.53,0.0,1030.53,"['Barge26', 'Train32']",Yes,0,1,0
Request111,6218.5,1260.0,1143.18,2022.0,10643.68,"['Barge22', 'Train30']",Yes,0,1,1
Request112,272.33,420.0,385.72,0.0,1078.05,"['Barge36', 'Train30']",No,0,0,0
Request113,560.0,420.0,305.03,118.0,1403.03,"['Barge26', 'Train32']",Yes,0,1,0
Request114,312.3,378.0,362.46,0.0,1052.76,"['Barge45', 'Truck32.18']",No,0,0,0
Request115,144.0,324.0,1444.38,0.0,1912.38,['Train15'],No,0,0,0
Request116,640.53,96.0,253.42,0.0,989.96,['Barge31'],No,0,0,0
Request117,376.57,132.0,276.71,0.0,785.28,['Barge35'],No,0,0,0
Request118,705.0,540.0,2407.3,0.0,3652.3,['Train15'],No,0,0,0
Request119,1664.0,936.0,4172.65,832.87,7605.52,['Train15'],No,0,0,0
Request12,149.1,378.0,806.49,0.0,1333.59,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,75.5,240.0,329.27,0.0,644.77,"['Barge33', 'Barge48', 'Truck33.19']",No,0,0,0
Request121,731.5,588.0,833.22,0.0,2152.72,"['Train26', 'Barge49']",No,0,0,0
Request122,2730.43,156.0,205.91,1348.97,4441.31,"['Barge05', 'Barge48']",Yes,1,1,0
Request123,165.6,336.0,322.19,0.0,823.79,"['Barge45', 'Truck32.20']",No,0,0,0
Request124,174.0,216.0,962.92,0.0,1352.92,['Train15'],No,0,0,0
Request125,153.9,432.0,592.69,0.0,1178.59,"['Barge33', 'Barge48', 'Truck33.21']",No,0,0,0
Request126,5473.62,966.0,876.43,2148.2,9464.25,"['Barge19', 'Train30']",Yes,0,1,1
Request127,1754.2,336.0,443.49,0.0,2533.69,"['Barge04', 'Barge48']",No,0,0,0
Request128,232.9,714.0,5515.33,0.0,6462.23,"['Barge45', 'Truck34.22']",No,0,0,0
Request129,245.1,378.0,1142.55,0.0,1765.65,"['Barge36', 'Train31']",No,0,0,0
Request13,168.1,252.0,169.05,0.0,589.15,"['Barge36', 'Train29']",No,0,0,0
Request130,966.0,504.0,2246.81,0.0,3716.81,['Train15'],No,0,0,0
Request131,1046.07,1092.0,1002.86,0.0,3140.93,"['Barge36', 'Train30']",No,0,0,0
Request132,495.0,396.0,1715.59,0.0,2606.59,['Train16'],No,0,0,0
Request133,1581.75,798.0,2412.06,0.0,4791.81,"['Barge35', 'Train31']",No,0,0,0
Request134,1303.75,1800.0,3769.09,0.0,6872.84,"['Train24', 'Train31']",Yes,0,2,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,106.8,96.0,140.18,0.0,342.98,"['Barge01', 'Barge39']",Yes,0,1,0
Request137,1656.45,324.0,473.1,411.3,2864.85,"['Barge01', 'Barge39']",Yes,0,1,0
Request138,2648.1,1092.0,3078.83,1778.4,8597.33,"['Barge45', 'Train33']",No,0,0,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,383.5,120.0,175.22,0.0,678.72,"['Barge01', 'Barge39']",Yes,0,1,0
Request141,416.22,714.0,1523.36,0.0,2653.58,"['Barge17', 'Truck30.29']",No,0,0,0
Request142,1130.25,180.0,262.83,0.0,1573.08,"['Barge01', 'Barge39']",Yes,0,1,0
Request143,2778.1,1092.0,3078.83,0.0,6948.93,"['Barge45', 'Train33']",No,0,0,0
Request144,512.4,288.0,420.53,0.0,1220.93,"['Barge01', 'Barge39']",Yes,0,1,0
Request145,85.17,30.0,79.19,0.0,194.36,['Barge31'],No,0,0,0
Request146,783.9,162.0,427.65,0.0,1373.55,['Barge31'],No,0,0,0
Request147,2261.03,348.0,459.33,660.23,3728.59,"['Barge03', 'Barge48']",No,0,0,0
Request148,802.9,168.0,245.31,0.0,1216.21,"['Barge01', 'Barge39']",Yes,0,1,0
Request149,3210.13,624.0,519.6,1508.43,5862.17,"['Barge05', 'Barge47', 'Train30']",Yes,0,4,1
Request15,181.0,90.0,181.68,0.0,452.68,['Barge17'],No,0,0,0
Request150,1439.6,288.0,239.82,684.2,2651.62,"['Barge05', 'Barge47', 'Train30']",Yes,0,4,1
Request151,716.65,66.0,158.85,0.0,941.5,['Barge45'],No,0,0,0
Request152,593.13,168.0,339.14,0.0,1100.27,['Barge17'],No,0,0,0
Request153,122.5,84.0,110.87,0.0,317.37,"['Barge07', 'Barge48']",No,0,0,0
Request154,2891.2,576.0,479.63,1572.4,5519.23,"['Barge05', 'Barge47', 'Train30']",Yes,0,4,1
Request155,455.3,174.0,351.25,0.0,980.55,['Barge21'],No,0,0,0
Request156,544.37,588.0,1664.35,19.6,2816.32,"['Barge26', 'Train33']",No,0,0,0
Request157,206.75,60.0,87.61,0.0,354.36,"['Barge01', 'Barge39']",Yes,0,1,0
Request158,511.55,156.0,227.79,0.0,895.34,"['Barge01', 'Barge39']",Yes,0,1,0
Request159,638.8,144.0,357.77,0.0,1140.57,['Barge26'],No,0,0,0
Request16,2754.4,132.0,317.71,1504.8,4708.91,['Barge45'],No,0,0,0
Request160,54.58,150.0,302.8,0.0,507.39,['Barge17'],No,0,0,0
Request161,1294.22,114.0,309.79,536.43,2254.44,['Barge39'],No,0,0,0
Request162,423.9,162.0,327.03,0.0,912.93,['Barge21'],No,0,0,0
Request163,178.75,150.0,361.03,0.0,689.78,['Barge45'],No,0,0,0
Request164,226.75,60.0,87.61,6.17,380.53,"['Barge01', 'Barge39']",Yes,0,1,0
Request165,221.55,294.0,281.92,0.0,797.47,"['Barge45', 'Truck32.33']",No,0,0,0
Request166,816.9,168.0,228.27,0.0,1213.17,"['Barge33', 'Barge48']",No,0,0,0
Request167,430.5,882.0,1881.8,0.0,3194.3,"['Barge19', 'Truck30.42']",Yes,0,1,0
Request168,965.5,180.0,363.36,0.0,1508.86,['Barge17'],No,0,0,0
Request169,2628.73,1176.0,854.1,1058.4,5717.23,"['Barge26', 'Train32']",No,0,0,0
Request17,230.27,792.0,857.79,0.0,1880.06,"['Train11', 'Train32']",No,0,0,0
Request170,1022.55,102.0,245.5,0.0,1370.05,['Barge45'],No,0,0,0
Request171,5039.17,1050.0,3162.12,2412.92,11664.2,"['Barge24', 'Train31']",Yes,1,2,1
Request172,2589.2,1008.0,732.08,907.2,5236.48,"['Barge26', 'Train32']",No,0,0,0
