Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,85.52,294.0,410.27,0.0,789.79,"['Barge17', 'Truck29.17']",Yes,0,1,0
Request10,5321.17,588.0,427.05,4352.37,10688.58,"['Barge26', 'Train32']",Yes,1,1,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,200.0,120.0,316.78,0.0,636.78,['Barge31'],No,0,0,0
Request102,2333.2,1008.0,732.08,0.0,4073.28,"['Barge26', 'Train32']",No,0,0,0
Request103,365.07,96.0,130.44,0.0,591.5,"['Barge33', 'Barge48']",No,0,0,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,775.83,1050.0,1465.26,0.0,3291.1,"['Barge17', 'Truck29.28']",No,0,0,0
Request106,1112.4,504.0,1523.41,121.4,3261.21,"['Barge36', 'Train31']",Yes,0,1,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,516.37,168.0,221.74,0.0,906.11,"['Barge06', 'Barge48']",No,0,0,0
Request11,907.25,180.0,253.04,0.0,1340.29,"['Barge04', 'Barge48']",No,0,0,0
Request110,379.95,378.0,274.53,0.0,1032.48,"['Barge26', 'Train32']",No,0,0,0
Request111,1258.0,1260.0,1143.18,0.0,3661.18,"['Barge22', 'Train30']",Yes,0,1,0
Request112,294.17,420.0,385.72,0.0,1099.88,"['Barge36', 'Train30']",Yes,0,1,0
Request113,224.5,480.0,623.37,0.0,1327.87,"['Barge07', 'Barge48', 'Truck33.29']",No,0,0,0
Request114,312.3,378.0,362.46,0.0,1052.76,"['Barge45', 'Truck32.30']",No,0,0,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,390.13,192.0,275.78,0.0,857.92,"['Barge01', 'Barge39']",No,0,0,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,136.95,378.0,806.49,0.0,1321.44,"['Barge17', 'Truck30.18']",Yes,0,1,0
Request120,100.67,240.0,314.02,0.0,654.68,"['Barge33', 'Barge48', 'Truck33.31']",No,0,0,0
Request121,647.5,1008.0,727.82,0.0,2383.32,"['Train24', 'Train29']",No,0,0,0
Request122,552.93,156.0,205.91,0.0,914.84,"['Barge05', 'Barge48']",No,0,0,0
Request123,165.6,336.0,322.19,0.0,823.79,"['Barge45', 'Truck32.32']",No,0,0,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,199.2,432.0,565.23,0.0,1196.43,"['Barge33', 'Barge48', 'Truck33.33']",No,0,0,0
Request126,1706.98,966.0,701.58,0.0,3374.56,"['Barge26', 'Train32']",No,0,0,0
Request127,1754.2,336.0,443.49,0.0,2533.69,"['Barge04', 'Barge48']",No,0,0,0
Request128,1159.97,714.0,2013.08,98.6,3985.64,"['Barge45', 'Train33']",Yes,0,1,0
Request129,375.3,378.0,1142.55,0.0,1895.85,"['Barge36', 'Train31']",Yes,0,1,0
Request13,168.6,252.0,169.05,0.0,589.65,"['Barge36', 'Train29']",No,0,0,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,1102.83,1092.0,1002.86,0.0,3197.7,"['Barge36', 'Train30']",Yes,0,1,0
Request132,590.15,462.0,1307.7,0.0,2359.85,"['Barge26', 'Train33']",Yes,0,1,0
Request133,1494.98,798.0,2425.63,0.0,4718.61,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",Yes,0,1,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,108.0,96.0,137.89,0.0,341.89,"['Barge01', 'Barge39']",No,0,0,0
Request137,367.65,1134.0,1582.49,0.0,3084.14,"['Barge17', 'Truck29.43']",No,0,0,0
Request138,2550.6,1248.0,3288.6,1594.23,8681.43,"['Barge40', 'Barge47', 'Train31']",Yes,0,1,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,472.65,0.0,1444.65,['Barge37'],No,0,0,0
Request140,385.0,120.0,172.36,0.0,677.36,"['Barge01', 'Barge39']",No,0,0,0
Request141,350.48,714.0,1523.36,0.0,2587.85,"['Barge17', 'Truck30.44']",No,0,0,0
Request142,414.25,630.0,879.16,0.0,1923.41,"['Barge17', 'Truck29.45']",No,0,0,0
Request143,2789.37,1092.0,3078.83,0.0,6960.19,"['Barge45', 'Train33']",No,0,0,0
Request144,516.0,288.0,413.67,0.0,1217.67,"['Barge01', 'Barge39']",No,0,0,0
Request145,103.75,30.0,79.19,0.0,212.94,['Barge31'],Yes,0,1,0
Request146,884.25,162.0,427.65,0.0,1473.9,['Barge31'],Yes,0,1,0
Request147,1537.0,1044.0,1809.16,0.0,4390.16,['Train09'],No,0,0,0
Request148,134.63,588.0,820.55,0.0,1543.18,"['Barge17', 'Truck29.46']",No,0,0,0
Request149,354.47,546.0,1164.92,0.0,2065.39,"['Barge19', 'Truck30.47']",No,0,0,0
Request15,160.75,90.0,181.68,0.0,432.43,['Barge17'],Yes,0,1,0
Request150,121.6,252.0,537.66,0.0,911.26,"['Barge19', 'Truck30.48']",No,0,0,0
Request151,711.88,66.0,158.85,0.0,936.74,['Barge45'],No,0,0,0
Request152,619.27,168.0,339.14,0.0,1126.41,['Barge17'],No,0,0,0
Request153,119.23,84.0,110.87,0.0,314.11,"['Barge07', 'Barge48']",No,0,0,0
Request154,255.2,504.0,1075.32,0.0,1834.52,"['Barge19', 'Truck30.49']",No,0,0,0
Request155,261.0,174.0,351.25,0.0,786.25,['Barge21'],No,0,0,0
Request156,554.4,588.0,1664.35,15.4,2822.15,"['Barge26', 'Train33']",No,0,0,0
Request157,207.5,60.0,86.18,0.0,353.68,"['Barge01', 'Barge39']",No,0,0,0
Request158,513.5,156.0,224.07,0.0,893.57,"['Barge01', 'Barge39']",No,0,0,0
Request159,624.0,144.0,357.77,0.0,1125.77,['Barge26'],No,0,0,0
Request16,2754.4,132.0,317.71,1504.8,4708.91,['Barge45'],No,0,0,0
Request160,77.92,150.0,302.8,0.0,530.72,['Barge17'],No,0,0,0
Request161,579.5,798.0,1136.02,0.0,2513.52,"['Barge35', 'Truck29.50']",No,0,0,0
Request162,243.0,162.0,327.03,0.0,732.03,['Barge21'],No,0,0,0
Request163,167.92,150.0,361.03,0.0,678.95,['Barge45'],No,0,0,0
Request164,227.5,60.0,86.18,5.67,379.35,"['Barge01', 'Barge39']",No,0,0,0
Request165,218.52,294.0,281.92,0.0,794.43,"['Barge45', 'Truck32.51']",No,0,0,0
Request166,816.2,168.0,228.27,0.0,1212.47,"['Barge33', 'Barge48']",No,0,0,0
Request167,572.6,882.0,1881.8,0.0,3336.4,"['Barge19', 'Truck30.52']",No,0,0,0
Request168,993.5,180.0,363.36,0.0,1536.86,['Barge17'],No,0,0,0
Request169,1657.13,1344.0,1745.45,76.07,4822.65,"['Barge06', 'Barge48', 'Truck33.53']",No,0,0,0
Request17,206.8,792.0,857.79,0.0,1856.59,"['Train11', 'Train32']",No,0,0,0
Request170,1015.18,102.0,245.5,0.0,1362.69,['Barge45'],No,0,0,0
Request171,940.0,1050.0,2972.06,0.0,4962.06,"['Barge26', 'Train33']",No,0,0,0
Request172,1754.0,1152.0,1496.1,63.6,4465.7,"['Barge03', 'Barge48', 'Truck33.54']",No,0,0,0
Request173,957.0,264.0,379.2,0.0,1600.2,"['Barge01', 'Barge39']",No,0,0,0
Request174,2028.0,72.0,145.35,1240.8,3486.15,['Barge21'],No,0,0,0
Request175,410.8,336.0,1015.6,0.0,1762.4,"['Barge36', 'Train31']",Yes,0,1,0
Request176,204.52,294.0,281.92,0.0,780.43,"['Barge45', 'Truck32.55']",No,0,0,0
Request177,247.05,162.0,401.68,0.0,810.73,['Barge18'],Yes,0,1,0
Request178,1112.5,300.0,430.91,0.0,1843.41,"['Barge01', 'Barge39']",No,0,0,0
Request179,1787.5,300.0,430.91,828.33,3346.74,"['Barge01', 'Barge39']",No,0,0,0
Request18,320.25,126.0,254.35,0.0,700.6,['Barge23'],No,0,0,0
Request180,422.17,420.0,609.4,0.0,1451.57,"['Barge45', 'Truck33.56']",No,0,0,0
Request181,1142.68,714.0,1035.98,0.0,2892.66,"['Barge45', 'Truck33.57']",No,0,0,0
Request182,404.27,672.0,1433.75,0.0,2510.02,"['Barge19', 'Truck30.58']",No,0,0,0
Request183,1224.0,192.0,275.78,0.0,1691.78,"['Barge01', 'Barge39']",No,0,0,0
Request184,951.4,504.0,360.45,0.0,1815.85,"['Barge45', 'Train32']",No,0,0,0
Request185,120.0,120.0,242.24,0.0,482.24,['Barge20'],No,0,0,0
Request186,520.0,720.0,3223.22,0.0,4463.22,['Train23'],No,0,0,0
Request187,1006.25,138.0,364.29,219.27,1727.81,['Barge31'],Yes,0,1,0
Request188,77.0,66.0,107.61,0.0,250.61,['Barge46'],No,0,0,0
Request189,1314.0,144.0,380.13,0.0,1838.13,['Barge31'],Yes,0,1,0
Request19,459.78,294.0,828.91,0.0,1582.7,"['Barge45', 'Train33']",No,0,0,0
Request190,805.83,120.0,158.39,198.33,1282.56,"['Barge03', 'Barge48']",No,0,0,0
Request191,297.0,66.0,163.98,0.0,526.98,['Barge26'],No,0,0,0
Request192,1964.25,162.0,427.65,0.0,2553.9,['Barge31'],Yes,0,1,0
Request193,264.6,336.0,439.62,0.0,1040.22,"['Barge33', 'Barge48', 'Truck33.59']",No,0,0,0
Request194,1071.0,612.0,2739.74,0.0,4422.74,['Train23'],No,0,0,0
