Service Line,Number of Shipments,Late time,Number of late departure
Barge01,322,55,3
Barge02,0,0,0
Barge03,53,0,0
Barge04,54,0,0
Barge05,21,0,0
Barge06,55,0,0
Barge07,7,0,0
Barge08,50,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,194,208,2
Barge18,70,0,0
Barge19,123,0,0
Barge20,44,0,0
Barge21,131,0,0
Barge22,22,0,0
Barge23,170,244,2
Barge24,9,132,1
Barge25,0,0,0
Barge26,379,274,2
Barge27,28,0,0
Barge28,0,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,288,127,3
Barge32,29,29,1
Barge33,162,0,0
Barge34,0,0,0
Barge35,165,0,0
Barge36,127,10,1
Barge37,27,0,0
Barge38,32,0,0
Barge39,407,179,3
Barge40,30,0,0
Barge41,87,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,317,100,2
Barge46,11,0,0
Barge47,63,0,0
Barge48,345,562,2
Barge49,49,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,229,1
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,0,0
Train13,0,0,0
Train14,23,331,1
Train15,210,0,0
Train16,65,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,0,0,0
Train23,20,0,0
Train24,57,0,0
Train25,0,0,0
Train26,0,0,0
Train27,0,0,0
Train28,80,0,0
Train29,20,0,0
Train30,164,0,0
Train31,215,0,0
Train32,259,0,0
Train33,193,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,19,333,1
Truck30,21,0,0
Truck31,0,0,0
Truck32,7,0,0
Truck33,7,0,0
Truck34,17,0,0
