Service Line,Number of Shipments,Late time,Number of late departure
Barge01,345,51,3
Barge02,0,0,0
Barge03,53,0,0
Barge04,54,0,0
Barge05,73,0,0
Barge06,46,0,0
Barge07,7,0,0
Barge08,0,0,0
Barge09,0,0,0
Barge10,20,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,183,11,1
Barge18,57,0,0
Barge19,109,406,1
Barge20,147,15,1
Barge21,144,0,0
Barge22,27,0,0
Barge23,183,448,2
Barge24,9,0,0
Barge25,0,0,0
Barge26,260,1385,3
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,170,2,1
Barge32,24,0,0
Barge33,100,0,0
Barge34,0,0,0
Barge35,170,0,0
Barge36,155,10,1
Barge37,27,0,0
Barge38,9,0,0
Barge39,439,145,3
Barge40,30,0,0
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,379,112,3
Barge46,11,0,0
Barge47,25,0,0
Barge48,347,107,2
Barge49,88,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,22,0,0
Train11,64,0,0
Train12,0,0,0
Train13,0,0,0
Train14,84,0,0
Train15,210,0,0
Train16,11,0,0
Train17,0,0,0
Train18,0,0,0
Train19,28,0,0
Train20,0,0,0
Train21,0,0,0
Train22,12,0,0
Train23,28,0,0
Train24,43,0,0
Train25,0,0,0
Train26,14,0,0
Train27,0,0,0
Train28,0,0,0
Train29,11,0,0
Train30,99,100,2
Train31,217,883,1
Train32,167,0,0
Train33,237,207,1
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,23,0,0
Truck30,21,0,0
Truck31,0,0,0
Truck32,7,0,0
Truck33,7,0,0
Truck34,17,0,0
