Service Line,Number of Shipments,Late time,Number of late departure
Barge01,332,401,3
Barge02,0,0,0
Barge03,53,0,0
Barge04,28,0,0
Barge05,25,301,1
Barge06,50,0,0
Barge07,44,0,0
Barge08,0,0,0
Barge09,30,0,0
Barge10,20,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,181,1
Barge17,170,14,1
Barge18,54,0,0
Barge19,185,2150,2
Barge20,60,0,0
Barge21,93,0,0
Barge22,22,0,0
Barge23,198,11,1
Barge24,9,0,0
Barge25,0,0,0
Barge26,429,162,3
Barge27,28,0,0
Barge28,0,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,244,738,2
Barge32,24,0,0
Barge33,154,0,0
Barge34,0,0,0
Barge35,170,268,1
Barge36,173,48,1
Barge37,27,0,0
Barge38,32,0,0
Barge39,349,89,2
Barge40,30,0,0
Barge41,34,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,300,510,3
Barge46,11,0,0
Barge47,64,0,0
Barge48,368,130,2
Barge49,91,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,0,0
Train13,0,0,0
Train14,23,0,0
Train15,210,0,0
Train16,11,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,0,0,0
Train23,20,0,0
Train24,43,0,0
Train25,0,0,0
Train26,84,0,0
Train27,0,0,0
Train28,0,0,0
Train29,65,0,0
Train30,164,0,1
Train31,220,0,0
Train32,228,0,0
Train33,242,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,30,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,19,0,0
Truck30,21,0,0
Truck31,0,0,0
Truck32,7,0,0
Truck33,7,0,0
Truck34,17,0,0
