Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,433.42,84.0,120.66,73.03,711.11,"['Barge01', 'Barge39']",Yes,0,2,0
Request10,607.37,588.0,427.05,0.0,1622.41,"['Barge26', 'Train32']",Yes,0,1,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,221.0,120.0,316.78,0.0,657.78,['Barge31'],No,0,0,0
Request102,2328.0,1008.0,1181.47,0.0,4517.47,"['Barge26', 'Train32']",No,0,0,0
Request103,361.2,96.0,130.44,0.0,587.64,"['Barge33', 'Barge48']",Yes,0,1,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,2426.25,150.0,395.97,1065.0,4037.22,['Barge31'],No,0,0,0
Request106,957.8,576.0,1443.36,28.6,3005.76,"['Barge33', 'Barge48', 'Train33']",Yes,0,1,0
Request107,1396.87,138.0,235.72,0.0,1770.59,['Barge28'],Yes,0,1,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,513.33,168.0,221.74,0.0,903.08,"['Barge06', 'Barge48']",Yes,0,1,0
Request11,942.25,180.0,237.58,0.0,1359.83,"['Barge04', 'Barge48']",No,0,0,0
Request110,378.0,378.0,443.05,0.0,1199.05,"['Barge26', 'Train32']",No,0,0,0
Request111,1173.0,1260.0,1143.18,0.0,3576.18,"['Barge23', 'Train30']",No,0,0,0
Request112,268.33,420.0,385.72,0.0,1074.05,"['Barge36', 'Train30']",No,0,0,0
Request113,560.0,420.0,492.28,143.17,1615.44,"['Barge26', 'Train32']",No,0,0,0
Request114,312.3,378.0,362.46,0.0,1052.76,"['Barge45', 'Truck32.24']",No,0,0,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,656.8,96.0,253.42,0.0,1006.22,['Barge31'],No,0,0,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,181.05,378.0,806.49,0.0,1365.54,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,98.25,240.0,314.02,0.0,652.27,"['Barge33', 'Barge48', 'Truck33.35']",Yes,0,1,0
Request121,739.2,1008.0,1162.26,0.0,2909.46,"['Train26', 'Truck32.38']",Yes,0,0,1
