Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,429.92,84.0,120.66,76.07,710.64,"['Barge01', 'Barge39']",No,0,0,0
Request10,664.53,588.0,427.05,0.0,1679.58,"['Barge26', 'Train32']",Yes,0,2,0
Request100,233.13,78.0,163.51,0.0,474.65,['Barge35'],No,0,0,0
Request101,221.0,120.0,316.78,0.0,657.78,['Barge31'],No,0,0,0
Request102,2379.2,1008.0,732.08,0.0,4119.28,"['Barge26', 'Train32']",Yes,0,1,0
Request103,388.93,96.0,130.44,0.0,615.37,"['Barge33', 'Barge48']",Yes,0,1,0
Request104,159.47,48.0,100.62,0.0,308.09,['Barge35'],No,0,0,0
Request105,2426.25,150.0,395.97,1065.0,4037.22,['Barge31'],No,0,0,0
Request106,961.6,576.0,3915.54,0.0,5453.14,"['Barge33', 'Barge48', 'Truck34.46']",Yes,0,1,1
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,349.75,540.0,2339.44,0.0,3229.19,['Train15'],No,0,0,0
Request109,558.83,168.0,221.74,0.0,948.58,"['Barge06', 'Barge48']",Yes,0,1,0
Request11,942.25,180.0,237.58,0.0,1359.83,"['Barge04', 'Barge48']",No,0,0,0
Request110,373.5,378.0,552.65,0.0,1304.15,"['Barge26', 'Truck33.44']",Yes,0,0,1
Request111,1173.0,1260.0,1143.18,0.0,3576.18,"['Barge23', 'Train30']",No,0,0,0
Request112,268.33,420.0,385.72,0.0,1074.05,"['Barge36', 'Train30']",No,0,0,0
Request113,581.33,420.0,305.03,133.5,1439.87,"['Barge26', 'Train32']",Yes,0,1,0
Request114,312.3,378.0,362.46,0.0,1052.76,"['Barge45', 'Truck32.30']",No,0,0,0
Request115,155.85,324.0,1403.66,0.0,1883.51,['Train15'],No,0,0,0
Request116,656.8,96.0,253.42,0.0,1006.22,['Barge31'],No,0,0,0
Request117,262.53,132.0,276.71,0.0,671.25,['Barge35'],No,0,0,0
Request118,724.75,540.0,2339.44,0.0,3604.19,['Train15'],No,0,0,0
Request119,1698.23,936.0,4055.02,851.5,7540.76,['Train15'],No,0,0,0
Request12,130.5,378.0,806.49,0.0,1314.99,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,115.58,240.0,314.02,0.0,669.6,"['Barge33', 'Barge48', 'Truck33.41']",Yes,0,1,0
Request121,731.5,588.0,833.22,0.0,2152.72,"['Train26', 'Barge49']",No,0,0,0
Request122,596.92,156.0,205.91,0.0,958.82,"['Barge06', 'Barge48']",Yes,0,0,1
