Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,646.68,336.0,203.74,264.13,1450.56,"['Barge01', 'Barge36', 'Train29']",Yes,0,0,1
Request10,607.37,588.0,427.05,0.0,1622.41,"['Barge26', 'Train32']",No,0,0,0
Request100,204.53,78.0,163.51,0.0,446.05,['Barge35'],No,0,0,0
Request101,218.0,120.0,316.78,0.0,654.78,['Barge31'],No,0,0,0
Request102,2354.8,1008.0,732.08,0.0,4094.88,"['Barge26', 'Train32']",Yes,0,1,0
Request103,361.47,96.0,130.44,0.0,587.9,"['Barge33', 'Barge48']",No,0,0,0
Request104,141.87,48.0,100.62,0.0,290.49,['Barge35'],No,0,0,0
Request105,2422.5,150.0,395.97,1057.5,4025.97,['Barge31'],No,0,0,0
Request106,969.6,576.0,1443.36,35.6,3024.56,"['Barge33', 'Barge48', 'Train33']",Yes,0,1,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,375.75,540.0,2339.44,0.0,3255.19,['Train15'],No,0,0,0
Request109,510.77,168.0,221.74,0.0,900.51,"['Barge06', 'Barge48']",Yes,0,1,0
Request11,809.25,180.0,316.56,0.0,1305.81,"['Barge04', 'Barge48']",No,0,0,0
Request110,388.05,378.0,274.53,0.0,1040.58,"['Barge26', 'Train32']",Yes,0,1,0
Request111,1173.0,1260.0,1143.18,0.0,3576.18,"['Barge23', 'Train30']",No,0,0,0
Request112,268.33,420.0,385.72,0.0,1074.05,"['Barge36', 'Train30']",No,0,0,0
Request113,571.17,420.0,305.03,134.17,1430.37,"['Barge26', 'Train32']",Yes,0,1,0
Request114,310.5,378.0,362.46,0.0,1050.96,"['Barge45', 'Truck32.34']",Yes,0,1,0
Request115,171.45,324.0,1403.66,0.0,1899.11,['Train15'],No,0,0,0
Request116,654.4,96.0,253.42,0.0,1003.82,['Barge31'],No,0,0,0
Request117,214.13,132.0,276.71,0.0,622.85,['Barge35'],No,0,0,0
Request118,750.75,540.0,2339.44,0.0,3630.19,['Train15'],No,0,0,0
Request119,1743.3,936.0,4055.02,896.57,7630.89,['Train15'],No,0,0,0
Request12,130.5,378.0,806.49,0.0,1314.99,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,98.42,240.0,314.02,0.0,652.43,"['Barge33', 'Barge48', 'Truck33.35']",Yes,0,1,0
Request121,767.67,588.0,833.22,0.0,2188.88,"['Train26', 'Barge49']",Yes,0,1,0
Request122,550.77,156.0,205.91,0.0,912.67,"['Barge05', 'Barge48']",No,0,0,0
Request123,164.0,336.0,322.19,0.0,822.19,"['Barge45', 'Truck32.36']",Yes,0,1,0
Request124,192.3,216.0,935.77,0.0,1344.07,['Train15'],No,0,0,0
Request125,195.15,432.0,565.23,0.0,1192.38,"['Barge33', 'Barge48', 'Truck33.37']",Yes,0,1,0
Request126,1612.3,966.0,876.43,0.0,3454.73,"['Barge23', 'Train30']",No,0,0,0
Request127,2211.07,168.0,417.4,0.0,2796.47,['Barge26'],Yes,0,0,1
Request128,229.5,714.0,5515.33,0.0,6458.83,"['Barge45', 'Truck34.38']",Yes,0,1,0
Request129,241.5,378.0,1142.55,0.0,1762.05,"['Barge36', 'Train31']",No,0,0,0
Request13,167.4,252.0,169.05,0.0,588.45,"['Barge36', 'Train29']",No,0,0,0
Request130,1008.7,504.0,2183.48,0.0,3696.18,['Train15'],No,0,0,0
Request131,1035.67,1092.0,1002.86,0.0,3130.53,"['Barge36', 'Train30']",No,0,0,0
Request132,495.0,396.0,1715.59,0.0,2606.59,['Train16'],No,0,0,0
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",Yes,0,1,0
Request134,1144.58,1800.0,4388.0,0.0,7332.59,"['Train24', 'Train31']",Yes,0,1,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,108.0,96.0,137.89,0.0,341.89,"['Barge01', 'Barge39']",No,0,0,0
Request137,1660.5,324.0,465.38,379.8,2829.68,"['Barge01', 'Barge39']",No,0,0,0
Request138,2648.1,1092.0,3078.83,1778.4,8597.33,"['Barge45', 'Train33']",Yes,0,1,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,385.0,120.0,172.36,0.0,677.36,"['Barge01', 'Barge39']",No,0,0,0
Request141,334.62,714.0,1523.36,0.0,2571.98,"['Barge17', 'Truck30.41']",No,0,0,0
Request142,1132.5,180.0,258.55,0.0,1571.05,"['Barge01', 'Barge39']",No,0,0,0
Request143,2778.1,1092.0,3078.83,0.0,6948.93,"['Barge45', 'Train33']",Yes,0,1,0
Request144,516.0,288.0,413.67,0.0,1217.67,"['Barge01', 'Barge39']",No,0,0,0
Request145,84.25,30.0,79.19,0.0,193.44,['Barge31'],No,0,0,0
Request146,1334.7,324.0,465.38,0.0,2124.08,"['Barge26', 'Barge49']",Yes,0,0,1
Request147,2251.37,348.0,518.51,737.57,3855.44,"['Barge03', 'Barge48']",No,0,0,0
Request148,805.0,168.0,241.31,0.0,1214.31,"['Barge01', 'Barge39']",No,0,0,0
Request149,266.5,546.0,1164.92,0.0,1977.42,"['Barge19', 'Truck30.61']",Yes,0,1,0
Request15,150.0,90.0,181.68,0.0,421.68,['Barge17'],No,0,0,0
Request150,81.0,252.0,537.66,0.0,870.66,"['Barge19', 'Truck30.62']",Yes,0,1,0
Request151,716.65,66.0,158.85,0.0,941.5,['Barge45'],No,0,0,0
Request152,593.13,168.0,339.14,0.0,1100.27,['Barge17'],No,0,0,0
Request153,120.17,84.0,125.16,0.0,329.32,"['Barge07', 'Barge48']",No,0,0,0
Request154,174.0,504.0,1075.32,0.0,1753.32,"['Barge19', 'Truck30.63']",Yes,0,1,0
Request155,261.0,174.0,351.25,0.0,786.25,['Barge21'],No,0,0,0
Request156,538.07,588.0,1664.35,19.6,2810.02,"['Barge26', 'Train33']",Yes,0,1,0
Request157,207.5,60.0,86.18,0.0,353.68,"['Barge01', 'Barge39']",No,0,0,0
Request158,513.5,156.0,224.07,0.0,893.57,"['Barge01', 'Barge39']",No,0,0,0
Request159,649.6,144.0,357.77,0.0,1151.37,['Barge26'],No,0,0,0
Request16,2750.0,132.0,317.71,1494.17,4693.88,['Barge45'],No,0,0,0
Request160,54.58,150.0,302.8,0.0,507.39,['Barge17'],No,0,0,0
Request161,579.5,798.0,1122.45,0.0,2499.95,"['Barge35', 'Truck29.64']",Yes,0,1,0
Request162,243.0,162.0,327.03,0.0,732.03,['Barge21'],No,0,0,0
Request163,178.75,150.0,361.03,0.0,689.78,['Barge45'],No,0,0,0
Request164,227.5,60.0,86.18,0.33,374.02,"['Barge01', 'Barge39']",No,0,0,0
Request165,221.55,294.0,281.92,0.0,797.47,"['Barge45', 'Truck32.55']",Yes,0,1,0
Request166,813.87,168.0,256.84,0.0,1238.7,"['Barge33', 'Barge48']",Yes,0,1,0
Request167,430.5,882.0,1881.8,0.0,3194.3,"['Barge19', 'Truck30.65']",Yes,0,1,0
Request168,965.5,180.0,363.36,0.0,1508.86,['Barge17'],No,0,0,0
Request169,2616.13,1176.0,854.1,1058.4,5704.63,"['Barge26', 'Train32']",Yes,0,1,0
Request17,206.8,792.0,857.79,0.0,1856.59,"['Train11', 'Train32']",No,0,0,0
Request170,1022.55,102.0,245.5,0.0,1370.05,['Barge45'],No,0,0,0
Request171,839.17,1050.0,3162.12,0.0,5051.28,"['Barge24', 'Train31']",Yes,0,1,1
