Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,429.92,84.0,120.66,76.07,710.64,"['Barge01', 'Barge39']",No,0,0,0
Request10,634.9,588.0,427.05,0.0,1649.95,"['Barge26', 'Train32']",Yes,0,4,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,200.67,120.0,316.78,0.0,637.44,['Barge31'],No,0,0,0
Request102,2434.0,1008.0,732.08,0.0,4174.08,"['Barge26', 'Train32']",Yes,0,2,0
Request103,362.93,96.0,130.44,0.0,589.37,"['Barge33', 'Barge48']",No,0,0,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,2400.83,150.0,395.97,1014.17,3960.97,['Barge31'],No,0,0,0
Request106,956.8,576.0,1443.36,28.6,3004.76,"['Barge33', 'Barge48', 'Train33']",Yes,0,2,0
Request107,1438.65,138.0,235.72,0.0,1812.37,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,515.43,168.0,221.74,0.0,905.18,"['Barge06', 'Barge48']",No,0,0,0
Request11,938.25,180.0,237.58,0.0,1355.83,"['Barge04', 'Barge48']",No,0,0,0
Request110,417.75,378.0,274.53,0.0,1070.28,"['Barge26', 'Train32']",Yes,0,2,0
Request111,1173.0,1260.0,1143.18,0.0,3576.18,"['Barge23', 'Train30']",Yes,0,1,0
Request112,268.33,420.0,385.72,0.0,1074.05,"['Barge36', 'Train30']",Yes,0,2,0
Request113,604.17,420.0,305.03,162.5,1491.7,"['Barge26', 'Train32']",Yes,0,2,0
Request114,312.3,378.0,362.46,0.0,1052.76,"['Barge45', 'Truck32.51']",Yes,0,2,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,640.53,96.0,253.42,0.0,989.96,['Barge31'],No,0,0,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,130.5,378.0,806.49,0.0,1314.99,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,104.17,240.0,314.02,0.0,658.18,"['Barge33', 'Barge48', 'Truck33.52']",Yes,0,2,0
Request121,731.5,588.0,868.79,0.0,2188.29,"['Train26', 'Barge49']",Yes,0,2,0
Request122,555.1,156.0,205.91,0.0,917.01,"['Barge05', 'Barge48']",No,0,0,0
Request123,165.6,336.0,322.19,0.0,823.79,"['Barge45', 'Truck32.53']",Yes,0,2,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,205.5,432.0,565.23,0.0,1202.73,"['Barge33', 'Barge48', 'Truck33.54']",Yes,0,2,0
Request126,1612.3,966.0,876.43,0.0,3454.73,"['Barge23', 'Train30']",Yes,0,1,0
Request127,1752.33,336.0,443.49,0.0,2531.82,"['Barge04', 'Barge48']",No,0,0,0
Request128,232.9,714.0,5515.33,0.0,6462.23,"['Barge45', 'Truck34.55']",Yes,0,2,0
Request129,241.5,378.0,1142.55,0.0,1762.05,"['Barge36', 'Train31']",Yes,0,2,0
Request13,168.1,252.0,169.05,0.0,589.15,"['Barge36', 'Train29']",Yes,0,1,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,1035.67,1092.0,1002.86,0.0,3130.53,"['Barge36', 'Train30']",Yes,0,2,0
