Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,476.35,84.0,120.66,122.5,803.51,"['Barge01', 'Barge39']",No,0,0,0
Request10,607.37,588.0,427.05,0.0,1622.41,"['Barge26', 'Train32']",Yes,0,1,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,200.67,120.0,316.78,0.0,637.44,['Barge31'],No,0,0,0
Request102,2332.0,1008.0,732.08,0.0,4072.08,"['Barge26', 'Train32']",Yes,0,1,0
Request103,366.53,96.0,130.44,0.0,592.97,"['Barge33', 'Barge48']",Yes,0,1,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,2400.83,150.0,395.97,1014.17,3960.97,['Barge31'],No,0,0,0
Request106,696.0,432.0,1933.94,0.0,3061.94,['Train23'],Yes,0,0,1
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,512.4,168.0,221.74,0.0,902.14,"['Barge06', 'Barge48']",No,0,0,0
Request11,942.25,180.0,237.58,0.0,1359.83,"['Barge04', 'Barge48']",No,0,0,0
Request110,379.5,378.0,274.53,0.0,1032.03,"['Barge26', 'Train32']",Yes,0,1,0
Request111,1184.5,1260.0,1143.18,0.0,3587.68,"['Barge22', 'Train30']",Yes,0,0,1
Request112,70.0,360.0,779.81,0.0,1209.81,['Train22'],Yes,0,0,1
Request113,221.67,480.0,623.37,0.0,1325.04,"['Barge07', 'Barge48', 'Truck33.36']",Yes,0,0,1
Request114,349.2,378.0,362.46,0.0,1089.66,"['Barge45', 'Truck32.44']",Yes,0,2,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,640.53,96.0,253.42,0.0,989.96,['Barge31'],No,0,0,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,130.5,378.0,806.49,0.0,1314.99,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,101.58,240.0,314.02,0.0,655.6,"['Barge33', 'Barge48', 'Truck33.47']",Yes,0,2,0
Request121,731.5,588.0,833.22,0.0,2152.72,"['Train26', 'Barge49']",Yes,0,1,0
Request122,552.28,156.0,205.91,0.0,914.19,"['Barge05', 'Barge48']",No,0,0,0
Request123,198.4,336.0,322.19,0.0,856.59,"['Barge45', 'Truck32.45']",Yes,0,2,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,200.85,432.0,565.23,0.0,1198.08,"['Barge33', 'Barge48', 'Truck33.48']",Yes,0,2,0
Request126,1623.8,966.0,876.43,0.0,3466.23,"['Barge23', 'Train30']",Yes,0,1,0
Request127,1746.27,336.0,443.49,0.0,2525.76,"['Barge04', 'Barge48']",No,0,0,0
Request128,302.6,714.0,5515.33,0.0,6531.93,"['Barge45', 'Truck34.46']",Yes,0,2,0
Request129,251.4,378.0,1142.55,0.0,1771.95,"['Barge36', 'Train31']",Yes,0,2,0
Request13,168.1,252.0,169.05,0.0,589.15,"['Barge36', 'Train29']",Yes,0,1,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,520.0,936.0,2027.51,0.0,3483.51,['Train22'],Yes,0,0,1
Request132,495.0,396.0,1715.59,0.0,2606.59,['Train16'],No,0,0,0
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",No,0,0,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,247.87,48.0,126.71,0.0,422.58,['Barge31'],Yes,0,0,1
Request137,1660.5,324.0,465.38,351.0,2800.88,"['Barge01', 'Barge39']",Yes,0,1,0
Request138,2648.1,1092.0,3078.83,1778.4,8597.33,"['Barge45', 'Train33']",No,0,0,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,385.0,120.0,172.36,0.0,677.36,"['Barge01', 'Barge39']",Yes,0,1,0
Request141,334.62,714.0,1523.36,0.0,2571.98,"['Barge17', 'Truck30.50']",No,0,0,0
Request142,1132.5,180.0,258.55,0.0,1571.05,"['Barge01', 'Barge39']",Yes,0,1,0
