Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,429.92,84.0,120.66,76.07,710.64,"['Barge01', 'Barge39']",No,0,0,0
Request10,607.37,588.0,427.05,0.0,1622.41,"['Barge26', 'Train32']",No,0,0,0
Request100,276.9,78.0,163.51,0.0,518.41,['Barge35'],Yes,0,1,0
Request101,200.67,120.0,316.78,0.0,637.44,['Barge31'],No,0,0,0
Request102,2335.6,1008.0,732.08,0.0,4075.68,"['Barge26', 'Train32']",Yes,0,2,0
Request103,362.8,96.0,130.44,0.0,589.24,"['Barge33', 'Barge48']",Yes,0,1,0
Request104,186.4,48.0,100.62,0.0,335.02,['Barge35'],Yes,0,1,0
Request105,2400.83,150.0,395.97,1014.17,3960.97,['Barge31'],No,0,0,0
Request106,956.6,576.0,1443.36,26.8,3002.76,"['Barge33', 'Barge48', 'Train33']",Yes,0,3,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,363.25,540.0,2339.44,0.0,3242.69,['Train15'],Yes,0,1,0
Request109,512.4,168.0,221.74,0.0,902.14,"['Barge06', 'Barge48']",Yes,0,1,0
Request11,1004.25,180.0,237.58,0.0,1421.83,"['Barge04', 'Barge48']",Yes,0,1,0
Request110,380.85,378.0,274.53,0.0,1033.38,"['Barge26', 'Train32']",Yes,0,2,0
Request111,1184.5,1260.0,1143.18,0.0,3587.68,"['Barge22', 'Train30']",Yes,0,0,1
Request112,268.33,420.0,385.72,0.0,1074.05,"['Barge36', 'Train30']",Yes,0,1,0
Request113,223.83,480.0,623.37,0.0,1327.21,"['Barge07', 'Barge48', 'Truck33.47']",Yes,0,1,1
Request114,322.5,378.0,362.46,0.0,1062.96,"['Barge45', 'Truck32.39']",Yes,0,1,0
Request115,163.95,324.0,1403.66,0.0,1891.61,['Train15'],Yes,0,1,0
Request116,640.53,96.0,253.42,0.0,989.96,['Barge31'],No,0,0,0
Request117,336.6,132.0,276.71,0.0,745.31,['Barge35'],Yes,0,1,0
Request118,738.25,540.0,2339.44,0.0,3617.69,['Train15'],Yes,0,1,0
Request119,1721.63,936.0,4055.02,874.9,7587.56,['Train15'],Yes,0,1,0
Request12,130.5,378.0,806.49,0.0,1314.99,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,99.25,240.0,314.02,0.0,653.27,"['Barge33', 'Barge48', 'Truck33.48']",Yes,0,3,0
Request121,731.5,588.0,833.22,0.0,2152.72,"['Train26', 'Barge49']",Yes,0,2,0
Request122,553.8,156.0,205.91,0.0,915.71,"['Barge06', 'Barge48']",Yes,0,0,1
Request123,174.67,336.0,322.19,0.0,832.86,"['Barge45', 'Truck32.41']",Yes,0,1,0
Request124,187.3,216.0,935.77,0.0,1339.07,['Train15'],Yes,0,1,0
Request125,196.65,432.0,565.23,0.0,1193.88,"['Barge33', 'Barge48', 'Truck33.49']",Yes,0,3,0
Request126,1617.67,966.0,876.43,0.0,3460.1,"['Barge19', 'Train30']",Yes,0,0,1
Request127,1748.6,336.0,443.49,0.0,2528.09,"['Barge05', 'Barge48']",Yes,0,0,1
Request128,252.17,714.0,5515.33,0.0,6481.5,"['Barge45', 'Truck34.43']",Yes,0,1,0
Request129,241.5,378.0,1142.55,0.0,1762.05,"['Barge36', 'Train31']",Yes,0,1,0
Request13,168.1,252.0,169.05,0.0,589.15,"['Barge36', 'Train29']",No,0,0,0
Request130,997.03,504.0,2183.48,0.0,3684.51,['Train15'],Yes,0,1,0
Request131,1035.67,1092.0,1002.86,0.0,3130.53,"['Barge36', 'Train30']",Yes,0,1,0
Request132,495.0,396.0,1715.59,0.0,2606.59,['Train16'],No,0,0,0
