Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,429.92,84.0,120.66,76.07,710.64,"['Barge01', 'Barge39']",No,0,0,0
Request10,607.37,588.0,427.05,0.0,1622.41,"['Barge26', 'Train32']",Yes,0,2,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,318.0,120.0,316.78,0.0,754.78,['Barge31'],Yes,0,1,0
Request102,2406.0,1008.0,732.08,0.0,4146.08,"['Barge26', 'Train32']",Yes,0,1,0
Request103,362.93,96.0,130.44,0.0,589.37,"['Barge33', 'Barge48']",No,0,0,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,2547.5,150.0,395.97,1160.83,4254.31,['Barge31'],Yes,0,1,0
Request106,995.8,576.0,1443.36,61.4,3076.56,"['Barge33', 'Barge48', 'Train33']",Yes,0,1,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,513.33,168.0,221.74,0.0,903.08,"['Barge06', 'Barge48']",Yes,0,1,0
Request11,992.75,180.0,237.58,0.0,1410.33,"['Barge04', 'Barge48']",No,0,0,0
Request110,376.5,378.0,552.65,0.0,1307.15,"['Barge26', 'Truck33.41']",Yes,0,0,1
Request111,1184.5,1260.0,1143.18,0.0,3587.68,"['Barge22', 'Train30']",Yes,0,1,1
Request112,270.67,420.0,385.72,0.0,1076.38,"['Barge36', 'Train30']",Yes,0,1,0
Request113,592.5,420.0,305.03,144.67,1462.2,"['Barge26', 'Train32']",Yes,0,1,0
Request114,312.3,378.0,362.46,0.0,1052.76,"['Barge45', 'Truck32.25']",No,0,0,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,734.4,96.0,253.42,0.0,1083.82,['Barge31'],Yes,0,1,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,130.5,378.0,806.49,0.0,1314.99,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,99.33,240.0,314.02,0.0,653.35,"['Barge33', 'Barge48', 'Truck33.26']",No,0,0,0
Request121,731.5,588.0,833.22,0.0,2152.72,"['Train26', 'Barge49']",No,0,0,0
Request122,553.15,156.0,205.91,0.0,915.06,"['Barge05', 'Barge48']",No,0,0,0
Request123,165.6,336.0,322.19,0.0,823.79,"['Barge45', 'Truck32.27']",No,0,0,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,196.8,432.0,565.23,0.0,1194.03,"['Barge33', 'Barge48', 'Truck33.28']",No,0,0,0
Request126,1623.8,966.0,876.43,0.0,3466.23,"['Barge23', 'Train30']",Yes,0,2,0
Request127,1748.13,336.0,443.49,0.0,2527.62,"['Barge04', 'Barge48']",No,0,0,0
Request128,232.9,714.0,5515.33,0.0,6462.23,"['Barge45', 'Truck34.29']",No,0,0,0
Request129,243.6,378.0,1142.55,0.0,1764.15,"['Barge36', 'Train31']",Yes,0,1,0
Request13,168.1,252.0,169.05,0.0,589.15,"['Barge36', 'Train29']",No,0,0,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,520.0,936.0,2027.51,0.0,3483.51,['Train22'],Yes,0,0,1
Request132,495.0,396.0,1715.59,0.0,2606.59,['Train16'],No,0,0,0
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",No,0,0,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,108.0,96.0,137.89,0.0,341.89,"['Barge01', 'Barge39']",No,0,0,0
Request137,1660.5,324.0,465.38,379.8,2829.68,"['Barge01', 'Barge39']",No,0,0,0
Request138,2648.1,1092.0,3078.83,1772.33,8591.26,"['Barge45', 'Train33']",Yes,0,1,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,385.0,120.0,172.36,0.0,677.36,"['Barge01', 'Barge39']",No,0,0,0
Request141,396.38,714.0,1523.36,0.0,2633.75,"['Barge17', 'Truck30.58']",Yes,0,1,0
Request142,1132.5,180.0,258.55,0.0,1571.05,"['Barge01', 'Barge39']",No,0,0,0
Request143,2778.1,1092.0,3078.83,0.0,6948.93,"['Barge45', 'Train33']",Yes,0,1,0
Request144,516.0,288.0,413.67,0.0,1217.67,"['Barge01', 'Barge39']",No,0,0,0
Request145,84.25,30.0,79.19,0.0,193.44,['Barge31'],No,0,0,0
Request146,4874.4,324.0,465.38,2132.1,7795.88,"['Barge01', 'Barge39']",No,0,0,0
Request147,2254.75,348.0,459.33,647.67,3709.74,"['Barge03', 'Barge48']",No,0,0,0
Request148,805.0,168.0,241.31,0.0,1214.31,"['Barge01', 'Barge39']",No,0,0,0
Request149,266.5,546.0,1204.72,0.0,2017.22,"['Barge19', 'Truck30.45']",No,0,0,0
Request15,150.0,90.0,181.68,0.0,421.68,['Barge17'],No,0,0,0
Request150,81.0,252.0,556.02,0.0,889.02,"['Barge19', 'Truck30.46']",No,0,0,0
Request151,716.65,66.0,158.85,0.0,941.5,['Barge45'],No,0,0,0
Request152,778.4,168.0,339.14,0.0,1285.54,['Barge18'],Yes,0,0,1
Request153,120.98,84.0,110.87,0.0,315.86,"['Barge07', 'Barge48']",No,0,0,0
Request154,174.0,504.0,1112.05,0.0,1790.05,"['Barge19', 'Truck30.47']",No,0,0,0
Request155,317.07,174.0,351.25,0.0,842.32,['Barge21'],No,0,0,0
Request156,476.0,504.0,2725.35,0.0,3705.35,['Train16'],Yes,0,0,1
Request157,207.5,60.0,86.18,0.0,353.68,"['Barge01', 'Barge39']",No,0,0,0
Request158,513.5,156.0,224.07,0.0,893.57,"['Barge01', 'Barge39']",No,0,0,0
Request159,726.0,144.0,357.77,0.0,1227.77,['Barge26'],No,0,0,0
Request16,2754.4,132.0,317.71,1504.8,4708.91,['Barge45'],No,0,0,0
Request160,220.0,150.0,302.8,0.0,672.8,['Barge18'],Yes,0,0,1
Request161,579.5,798.0,1122.45,0.0,2499.95,"['Barge35', 'Truck29.48']",No,0,0,0
Request162,295.2,162.0,327.03,0.0,784.23,['Barge21'],No,0,0,0
Request163,178.75,150.0,361.03,0.0,689.78,['Barge45'],No,0,0,0
Request164,227.5,60.0,86.18,0.33,374.02,"['Barge01', 'Barge39']",No,0,0,0
Request165,256.9,294.0,281.92,0.0,832.82,"['Barge45', 'Truck32.59']",Yes,0,1,0
Request166,815.73,168.0,228.27,0.0,1212.0,"['Barge33', 'Barge48']",No,0,0,0
Request167,430.5,882.0,1946.08,0.0,3258.58,"['Barge19', 'Truck30.50']",No,0,0,0
Request168,1164.0,180.0,363.36,0.0,1707.36,['Barge18'],Yes,0,0,1
Request169,2635.27,1176.0,854.1,1058.4,5723.76,"['Barge26', 'Train32']",Yes,0,2,0
Request17,206.8,792.0,857.79,0.0,1856.59,"['Train11', 'Train32']",Yes,0,1,0
Request170,1022.55,102.0,245.5,0.0,1370.05,['Barge45'],No,0,0,0
Request171,834.17,1050.0,3162.12,0.0,5046.28,"['Barge23', 'Train31']",No,0,0,0
Request172,2594.8,1008.0,732.08,907.2,5242.08,"['Barge26', 'Train32']",Yes,0,2,0
Request173,1338.7,132.0,348.46,0.0,1819.16,['Barge31'],No,0,0,0
Request174,372.0,72.0,145.35,0.0,589.35,['Barge23'],Yes,0,0,2
Request175,410.8,336.0,1015.6,0.0,1762.4,"['Barge36', 'Train31']",No,0,0,0
Request176,242.9,294.0,281.92,0.0,818.82,"['Barge45', 'Truck32.60']",Yes,0,1,0
Request177,102.6,162.0,327.03,0.0,591.63,['Barge18'],No,0,0,0
Request178,1546.25,150.0,395.97,0.0,2092.22,['Barge31'],No,0,0,0
Request179,2221.25,150.0,395.97,1155.0,3922.22,['Barge31'],No,0,0,0
Request18,318.85,126.0,254.35,0.0,699.2,['Barge23'],No,0,0,0
Request180,477.0,420.0,609.4,0.0,1506.4,"['Barge45', 'Truck33.61']",Yes,0,1,0
Request181,1235.9,714.0,1035.98,0.0,2985.88,"['Barge45', 'Truck33.62']",Yes,0,1,0
Request182,296.0,672.0,1482.73,0.0,2450.73,"['Barge19', 'Truck30.54']",No,0,0,0
Request183,1501.6,96.0,253.42,0.0,1851.02,['Barge31'],No,0,0,0
Request184,428.4,504.0,731.28,0.0,1663.68,"['Barge45', 'Truck33.63']",Yes,0,1,0
Request185,120.0,120.0,242.24,0.0,482.24,['Barge20'],No,0,0,0
Request186,520.0,720.0,3223.22,0.0,4463.22,['Train23'],No,0,0,0
Request187,916.55,138.0,364.29,142.6,1561.44,['Barge31'],No,0,0,0
Request188,77.0,66.0,107.61,0.0,250.61,['Barge46'],No,0,0,0
Request189,1220.4,144.0,380.13,0.0,1744.53,['Barge31'],No,0,0,0
Request19,462.82,294.0,828.91,0.0,1585.73,"['Barge45', 'Train33']",Yes,0,1,0
Request190,807.5,120.0,158.39,203.33,1289.22,"['Barge03', 'Barge48']",No,0,0,0
Request191,343.75,66.0,163.98,0.0,573.73,['Barge26'],No,0,0,0
Request192,251.1,1134.0,1582.49,0.0,2967.59,"['Barge18', 'Truck29.56']",No,0,0,0
Request193,264.37,336.0,439.62,0.0,1039.99,"['Barge33', 'Barge48', 'Truck33.64']",Yes,0,1,0
Request194,1460.87,816.0,2044.76,189.83,4511.46,"['Barge33', 'Barge48', 'Train33']",Yes,0,1,0
