Service Line,Number of Shipments,Late time,Number of late departure
Barge01,320,53,3
Barge02,0,0,0
Barge03,116,0,0
Barge04,106,0,0
Barge05,35,0,0
Barge06,24,231,1
Barge07,17,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,205,244,2
Barge18,123,0,0
Barge19,124,2791,1
Barge20,44,0,0
Barge21,139,0,0
Barge22,90,0,0
Barge23,125,11,1
Barge24,9,0,0
Barge25,0,0,0
Barge26,181,239,1
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,321,64,2
Barge32,24,0,0
Barge33,151,399,1
Barge34,0,0,0
Barge35,126,0,0
Barge36,143,0,0
Barge37,27,0,0
Barge38,9,0,0
Barge39,410,458,3
Barge40,82,19,1
Barge41,59,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,293,48,2
Barge46,11,0,0
Barge47,72,0,0
Barge48,435,110,2
Barge49,14,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,254,1
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,0,0,0
Train12,0,0,0
Train13,0,0,0
Train14,23,0,0
Train15,210,0,0
Train16,46,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,36,0,0
Train23,41,0,0
Train24,43,0,0
Train25,0,0,0
Train26,14,0,0
Train27,0,0,0
Train28,67,0,0
Train29,43,0,0
Train30,176,38,2
Train31,230,0,0
Train32,131,285,1
Train33,176,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,27,0,0
Truck30,21,0,0
Truck31,17,0,0
Truck32,7,0,0
Truck33,24,1017,3
Truck34,0,0,0
