Service Line,Number of Shipments,Late time,Number of late departure
Barge01,90,217,2
Barge02,0,216,1
Barge03,39,0,0
Barge04,54,0,0
Barge05,66,0,0
Barge06,24,0,0
Barge07,17,0,0
Barge08,20,210,1
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,193,1
Barge16,0,0,0
Barge17,335,18,2
Barge18,70,0,0
Barge19,77,381,2
Barge20,44,0,0
Barge21,139,165,2
Barge22,80,30,1
Barge23,125,189,2
Barge24,9,0,0
Barge25,0,0,0
Barge26,389,564,2
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,253,1
Barge31,424,246,2
Barge32,24,0,0
Barge33,175,3,1
Barge34,0,0,0
Barge35,175,13,1
Barge36,36,0,0
Barge37,36,0,0
Barge38,9,0,0
Barge39,217,330,2
Barge40,30,0,0
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,379,112,3
Barge46,11,0,0
Barge47,64,0,0
Barge48,325,250,2
Barge49,69,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,252,1
Train05,0,221,1
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,0,0
Train13,0,0,0
Train14,23,0,0
Train15,210,0,0
Train16,32,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,36,0,0
Train23,29,0,0
Train24,43,0,0
Train25,0,0,0
Train26,14,0,0
Train27,0,0,0
Train28,25,0,0
Train29,6,0,0
Train30,154,0,0
Train31,230,0,0
Train32,232,0,0
Train33,202,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,27,0,0
Truck30,21,225,3
Truck31,0,0,0
Truck32,7,0,0
Truck33,10,0,0
Truck34,17,0,0
