Service Line,Number of Shipments,Late time,Number of late departure
Barge01,320,53,3
Barge02,0,0,0
Barge03,83,0,0
Barge04,78,460,1
Barge05,35,0,0
Barge06,38,0,0
Barge07,43,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,327,1
Barge16,0,0,0
Barge17,275,280,1
Barge18,106,0,0
Barge19,85,0,0
Barge20,44,396,1
Barge21,166,1060,1
Barge22,37,0,0
Barge23,121,0,0
Barge24,9,0,0
Barge25,0,0,0
Barge26,285,485,3
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,170,1287,3
Barge32,24,0,0
Barge33,145,4,1
Barge34,0,0,0
Barge35,175,13,1
Barge36,83,324,1
Barge37,41,0,0
Barge38,9,0,0
Barge39,447,180,3
Barge40,56,0,0
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,353,86,3
Barge46,11,0,0
Barge47,120,0,0
Barge48,337,69,1
Barge49,108,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,40,0,0
Train12,0,0,0
Train13,0,0,0
Train14,64,0,0
Train15,194,306,1
Train16,65,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,6,0,0
Train22,0,0,0
Train23,37,0,0
Train24,25,275,1
Train25,0,0,0
Train26,32,0,0
Train27,0,0,0
Train28,30,169,1
Train29,5,231,1
Train30,184,171,2
Train31,231,0,0
Train32,95,96,1
Train33,176,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,27,0,0
Truck30,8,0,0
Truck31,0,0,0
Truck32,7,0,0
Truck33,28,510,3
Truck34,17,0,0
