Service Line,Number of Shipments,Late time,Number of late departure
Barge01,320,330,3
Barge02,0,0,0
Barge03,39,0,0
Barge04,54,247,1
Barge05,35,332,1
Barge06,24,0,0
Barge07,7,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,244,1
Barge15,0,0,0
Barge16,0,0,0
Barge17,233,374,1
Barge18,79,225,1
Barge19,102,0,0
Barge20,44,0,0
Barge21,131,0,0
Barge22,22,0,0
Barge23,119,477,1
Barge24,34,0,0
Barge25,0,0,0
Barge26,428,161,3
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,321,64,2
Barge32,24,0,0
Barge33,162,95,1
Barge34,0,0,0
Barge35,175,87,1
Barge36,103,0,0
Barge37,27,0,0
Barge38,9,0,0
Barge39,447,180,3
Barge40,30,0,0
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,379,112,3
Barge46,11,0,0
Barge47,38,0,0
Barge48,231,215,2
Barge49,41,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,40,0,0
Train12,0,0,0
Train13,0,0,0
Train14,5,165,1
Train15,210,0,0
Train16,11,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,0,0,0
Train23,20,0,0
Train24,0,0,0
Train25,0,0,0
Train26,57,0,0
Train27,0,0,0
Train28,91,0,0
Train29,6,0,0
Train30,135,0,1
Train31,195,0,0
Train32,228,0,0
Train33,242,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,21,0,0
Truck30,21,0,0
Truck31,0,0,0
Truck32,7,0,0
Truck33,7,0,0
Truck34,25,0,0
