Service Line,Number of Shipments,Late time,Number of late departure
Barge01,336,53,3
Barge02,0,0,0
Barge03,39,0,0
Barge04,54,0,0
Barge05,118,0,0
Barge06,10,283,1
Barge07,21,0,0
Barge08,0,0,0
Barge09,20,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,250,11,1
Barge18,79,0,0
Barge19,17,0,0
Barge20,44,103,1
Barge21,165,0,0
Barge22,46,0,0
Barge23,155,0,0
Barge24,9,0,0
Barge25,0,0,0
Barge26,277,373,2
Barge27,63,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,321,314,2
Barge32,0,0,0
Barge33,207,0,0
Barge34,0,0,0
Barge35,107,13,1
Barge36,122,0,0
Barge37,36,0,0
Barge38,9,0,0
Barge39,447,180,3
Barge40,30,369,1
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,379,112,3
Barge46,11,0,0
Barge47,87,0,0
Barge48,377,113,2
Barge49,62,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,0,0
Train13,0,0,0
Train14,50,0,0
Train15,210,0,0
Train16,11,0,0
Train17,0,311,1
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,6,0,0
Train22,16,311,1
Train23,33,251,1
Train24,0,0,0
Train25,0,0,0
Train26,57,0,0
Train27,0,0,0
Train28,0,0,0
Train29,0,0,0
Train30,222,0,1
Train31,209,0,0
Train32,195,0,0
Train33,215,211,1
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,0,0,0
Truck30,17,0,0
Truck31,0,0,0
Truck32,7,334,2
Truck33,9,501,3
Truck34,25,0,0
