Service Line,Number of Shipments,Late time,Number of late departure
Barge01,320,489,3
Barge02,0,441,2
Barge03,55,380,1
Barge04,54,0,0
Barge05,35,0,0
Barge06,24,0,0
Barge07,0,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,263,18,2
Barge18,70,0,0
Barge19,107,0,0
Barge20,44,0,0
Barge21,152,0,0
Barge22,22,0,0
Barge23,178,11,1
Barge24,9,0,0
Barge25,0,0,0
Barge26,408,141,3
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,321,64,2
Barge32,24,0,0
Barge33,124,0,0
Barge34,0,0,0
Barge35,198,13,1
Barge36,204,479,2
Barge37,41,0,0
Barge38,9,0,0
Barge39,321,505,3
Barge40,30,0,0
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,379,112,3
Barge46,11,2341,1
Barge47,41,0,0
Barge48,290,64,1
Barge49,14,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,275,1
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,307,1
Train13,0,0,0
Train14,23,0,0
Train15,151,63,1
Train16,11,0,0
Train17,0,236,1
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,9,296,1
Train22,0,236,1
Train23,37,0,0
Train24,43,206,1
Train25,0,0,0
Train26,14,0,0
Train27,0,0,0
Train28,0,0,0
Train29,100,0,0
Train30,171,0,1
Train31,271,0,0
Train32,212,175,1
Train33,216,897,2
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,23,0,0
Truck30,21,0,0
Truck31,0,0,0
Truck32,7,0,0
Truck33,16,0,0
Truck34,17,0,0
