Service Line,Number of Shipments,Late time,Number of late departure
Barge01,238,60,2
Barge02,0,0,0
Barge03,39,0,0
Barge04,54,326,1
Barge05,50,265,1
Barge06,24,0,0
Barge07,29,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,263,18,2
Barge18,54,0,0
Barge19,101,0,0
Barge20,44,0,0
Barge21,153,306,1
Barge22,44,0,0
Barge23,144,446,1
Barge24,9,0,0
Barge25,0,0,0
Barge26,293,763,3
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,411,144,3
Barge32,24,0,0
Barge33,183,0,0
Barge34,0,304,1
Barge35,230,68,1
Barge36,32,0,0
Barge37,36,0,0
Barge38,9,0,0
Barge39,302,124,2
Barge40,58,0,0
Barge41,86,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,290,493,3
Barge46,11,0,0
Barge47,63,0,0
Barge48,403,461,3
Barge49,28,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,40,0,0
Train12,0,0,0
Train13,0,0,0
Train14,55,0,0
Train15,202,573,2
Train16,11,0,0
Train17,0,0,0
Train18,0,223,1
Train19,0,0,0
Train20,0,304,1
Train21,6,0,0
Train22,26,0,0
Train23,37,0,0
Train24,43,0,0
Train25,0,0,0
Train26,14,0,0
Train27,0,0,0
Train28,41,0,0
Train29,0,0,0
Train30,143,0,0
Train31,216,0,0
Train32,167,0,0
Train33,237,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,27,0,0
Truck30,21,177,1
Truck31,0,0,0
Truck32,9,660,3
Truck33,12,0,0
Truck34,17,0,0
