Service Line,Number of Shipments,Late time,Number of late departure
Barge01,346,287,3
Barge02,0,0,0
Barge03,39,42,1
Barge04,54,0,0
Barge05,35,0,0
Barge06,27,0,0
Barge07,0,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,194,11,1
Barge18,123,0,0
Barge19,122,0,0
Barge20,44,0,0
Barge21,131,260,1
Barge22,52,0,0
Barge23,153,34,1
Barge24,34,352,1
Barge25,0,0,0
Barge26,422,2079,3
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,291,62,1
Barge32,24,0,0
Barge33,161,2336,2
Barge34,0,0,0
Barge35,126,457,1
Barge36,77,0,0
Barge37,41,0,0
Barge38,9,0,0
Barge39,447,180,3
Barge40,42,0,0
Barge41,133,19,1
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,259,81,2
Barge46,11,0,0
Barge47,63,0,0
Barge48,412,145,3
Barge49,77,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,0,0
Train13,0,0,0
Train14,0,0,0
Train15,169,107,1
Train16,11,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,36,0,0
Train23,72,0,0
Train24,18,126,1
Train25,0,0,0
Train26,39,0,0
Train27,0,0,0
Train28,0,0,0
Train29,36,78,1
Train30,128,18,1
Train31,201,0,0
Train32,245,0,1
Train33,159,227,1
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,27,0,0
Truck30,21,0,0
Truck31,0,0,0
Truck32,7,0,0
Truck33,19,0,0
Truck34,26,0,0
