Service Line,Number of Shipments,Late time,Number of late departure
Barge01,178,4,1
Barge02,0,0,0
Barge03,39,0,0
Barge04,54,0,0
Barge05,66,0,0
Barge06,24,0,0
Barge07,7,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,167,406,2
Barge18,189,48,1
Barge19,54,0,0
Barge20,44,0,0
Barge21,131,0,0
Barge22,22,289,1
Barge23,126,0,0
Barge24,9,0,0
Barge25,0,0,0
Barge26,403,382,3
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,440,490,4
Barge32,24,0,0
Barge33,184,0,0
Barge34,0,0,0
Barge35,147,13,1
Barge36,109,0,0
Barge37,27,0,0
Barge38,9,0,0
Barge39,305,72,2
Barge40,30,0,0
Barge41,42,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,362,100,2
Barge46,11,375,1
Barge47,50,0,0
Barge48,380,119,2
Barge49,37,0,0
Train01,0,0,0
Train02,0,180,1
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,207,1
Train08,0,0,0
Train09,0,120,1
Train10,0,0,0
Train11,40,0,0
Train12,0,0,0
Train13,0,0,0
Train14,23,0,0
Train15,210,0,0
Train16,32,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,0,0,0
Train23,20,0,0
Train24,0,0,0
Train25,0,0,0
Train26,57,0,0
Train27,0,0,0
Train28,0,0,0
Train29,6,0,0
Train30,117,0,1
Train31,190,0,0
Train32,259,1,1
Train33,226,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,27,0,0
Truck30,21,1080,4
Truck31,0,0,0
Truck32,7,0,0
Truck33,28,0,0
Truck34,25,0,0
