Service Line,Number of Shipments,Late time,Number of late departure
Barge01,255,52,2
Barge02,0,0,0
Barge03,104,0,0
Barge04,82,433,1
Barge05,35,0,0
Barge06,24,0,0
Barge07,7,370,1
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,250,171,2
Barge18,106,0,0
Barge19,85,0,0
Barge20,44,0,0
Barge21,169,146,2
Barge22,33,0,0
Barge23,121,0,0
Barge24,9,0,0
Barge25,0,0,0
Barge26,275,97,2
Barge27,63,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,386,119,3
Barge32,24,135,1
Barge33,131,0,0
Barge34,0,0,0
Barge35,126,13,1
Barge36,118,0,0
Barge37,50,0,0
Barge38,9,0,0
Barge39,382,124,2
Barge40,30,0,0
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,379,112,3
Barge46,11,0,0
Barge47,58,0,0
Barge48,364,332,1
Barge49,35,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,40,0,0
Train12,0,0,0
Train13,0,0,0
Train14,28,0,0
Train15,145,1106,1
Train16,25,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,6,0,0
Train22,19,0,0
Train23,37,0,0
Train24,0,0,0
Train25,0,0,0
Train26,57,0,0
Train27,0,0,0
Train28,0,0,0
Train29,0,0,0
Train30,119,0,1
Train31,255,0,0
Train32,228,198,1
Train33,195,142,1
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,27,0,0
Truck30,21,0,0
Truck31,0,0,0
Truck32,7,0,0
Truck33,17,0,0
Truck34,25,0,0
