Service Line,Number of Shipments,Late time,Number of late departure
Barge01,320,53,3
Barge02,0,0,0
Barge03,39,287,1
Barge04,54,0,0
Barge05,118,0,0
Barge06,24,0,0
Barge07,29,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,263,18,2
Barge18,93,0,0
Barge19,17,0,0
Barge20,44,0,0
Barge21,165,447,1
Barge22,32,0,0
Barge23,96,0,0
Barge24,34,0,0
Barge25,0,0,0
Barge26,293,67,2
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,321,64,2
Barge32,24,0,0
Barge33,139,0,0
Barge34,0,0,0
Barge35,119,146,1
Barge36,157,56,1
Barge37,27,0,0
Barge38,9,0,0
Barge39,447,324,3
Barge40,42,0,0
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,367,100,3
Barge46,11,285,1
Barge47,70,0,0
Barge48,350,171,2
Barge49,14,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,40,0,0
Train12,0,0,0
Train13,0,125,1
Train14,55,0,0
Train15,210,0,0
Train16,11,112,1
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,6,0,0
Train22,19,0,0
Train23,20,0,0
Train24,0,0,0
Train25,0,0,0
Train26,57,0,0
Train27,25,0,0
Train28,9,0,0
Train29,0,0,0
Train30,239,0,1
Train31,178,0,0
Train32,162,0,0
Train33,259,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,27,383,2
Truck30,17,88,1
Truck31,0,0,0
Truck32,7,0,0
Truck33,28,0,0
Truck34,25,0,0
