Service Line,Number of Shipments,Late time,Number of late departure
Barge01,131,1,1
Barge02,0,234,1
Barge03,39,0,0
Barge04,54,0,0
Barge05,82,0,0
Barge06,48,0,0
Barge07,23,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,294,269,3
Barge18,70,0,0
Barge19,85,0,0
Barge20,44,0,0
Barge21,102,180,1
Barge22,92,189,1
Barge23,178,11,1
Barge24,9,0,0
Barge25,0,0,0
Barge26,428,161,3
Barge27,35,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,317,279,2
Barge32,24,201,1
Barge33,148,0,0
Barge34,0,0,0
Barge35,97,374,1
Barge36,186,35,1
Barge37,36,0,0
Barge38,9,0,0
Barge39,258,56,1
Barge40,30,154,1
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,379,112,3
Barge46,11,0,0
Barge47,25,0,0
Barge48,408,505,3
Barge49,149,325,2
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,0,0
Train13,0,0,0
Train14,23,0,0
Train15,210,128,1
Train16,11,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,0,0,0
Train23,20,0,0
Train24,43,0,0
Train25,0,0,0
Train26,14,0,0
Train27,0,0,0
Train28,0,0,0
Train29,6,0,0
Train30,171,0,1
Train31,234,0,0
Train32,228,0,0
Train33,228,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,27,0,0
Truck30,21,0,0
Truck31,0,0,0
Truck32,7,0,0
Truck33,17,0,0
Truck34,17,0,0
