Service Line,Number of Shipments,Late time,Number of late departure
Barge01,227,49,2
Barge02,0,0,0
Barge03,67,0,0
Barge04,39,0,0
Barge05,50,0,0
Barge06,24,0,0
Barge07,7,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,263,148,3
Barge18,70,257,1
Barge19,108,2,1
Barge20,44,0,0
Barge21,129,231,1
Barge22,64,657,2
Barge23,125,11,1
Barge24,9,46,1
Barge25,0,0,0
Barge26,400,136,2
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,377,447,2
Barge32,24,0,0
Barge33,172,12,1
Barge34,0,0,0
Barge35,126,0,0
Barge36,97,0,0
Barge37,27,0,0
Barge38,9,0,0
Barge39,354,2085,2
Barge40,30,330,1
Barge41,25,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,379,112,3
Barge46,11,0,0
Barge47,90,0,0
Barge48,308,555,2
Barge49,51,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,310,1
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,0,0
Train13,0,0,0
Train14,23,0,0
Train15,210,0,0
Train16,11,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,36,0,0
Train23,29,0,0
Train24,43,0,0
Train25,0,264,1
Train26,14,0,0
Train27,0,0,0
Train28,0,0,0
Train29,6,0,0
Train30,185,0,0
Train31,211,0,0
Train32,167,295,2
Train33,242,269,1
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,27,0,0
Truck30,21,226,1
Truck31,0,0,0
Truck32,7,0,0
Truck33,9,0,0
Truck34,17,0,0
