Service Line,Number of Shipments,Late time,Number of late departure
Barge01,319,520,2
Barge02,0,0,0
Barge03,53,282,1
Barge04,38,0,0
Barge05,129,120,1
Barge06,24,0,0
Barge07,17,0,0
Barge08,20,0,0
Barge09,0,0,0
Barge10,0,0,0
Barge11,0,0,0
Barge12,0,0,0
Barge13,0,0,0
Barge14,0,0,0
Barge15,0,0,0
Barge16,0,0,0
Barge17,311,66,2
Barge18,60,414,1
Barge19,17,0,0
Barge20,44,0,0
Barge21,131,194,1
Barge22,36,0,0
Barge23,153,11,1
Barge24,34,0,0
Barge25,0,0,0
Barge26,386,240,3
Barge27,28,0,0
Barge28,23,0,0
Barge29,0,0,0
Barge30,0,0,0
Barge31,321,249,3
Barge32,24,0,0
Barge33,151,0,0
Barge34,0,0,0
Barge35,122,444,1
Barge36,146,10,1
Barge37,36,0,0
Barge38,9,0,0
Barge39,382,351,2
Barge40,30,0,0
Barge41,59,0,0
Barge42,0,0,0
Barge43,0,0,0
Barge44,0,0,0
Barge45,345,100,2
Barge46,11,0,0
Barge47,115,213,1
Barge48,356,494,2
Barge49,41,0,0
Train01,0,0,0
Train02,0,0,0
Train03,0,0,0
Train04,0,0,0
Train05,0,0,0
Train06,0,0,0
Train07,0,0,0
Train08,0,0,0
Train09,0,0,0
Train10,0,0,0
Train11,11,0,0
Train12,0,0,0
Train13,0,0,0
Train14,23,0,0
Train15,140,48,1
Train16,11,0,0
Train17,0,0,0
Train18,0,0,0
Train19,0,0,0
Train20,0,0,0
Train21,0,0,0
Train22,0,0,0
Train23,96,0,0
Train24,18,0,0
Train25,0,0,0
Train26,39,0,0
Train27,0,0,0
Train28,14,230,1
Train29,6,131,1
Train30,229,71,2
Train31,209,11,1
Train32,169,170,1
Train33,222,0,0
Truck1,0,0,0
Truck2,0,0,0
Truck3,0,0,0
Truck4,0,0,0
Truck5,0,0,0
Truck6,0,0,0
Truck7,0,0,0
Truck8,0,0,0
Truck9,0,0,0
Truck10,0,0,0
Truck11,0,0,0
Truck12,0,0,0
Truck13,0,0,0
Truck14,0,0,0
Truck15,0,0,0
Truck16,0,0,0
Truck17,0,0,0
Truck18,0,0,0
Truck19,0,0,0
Truck20,0,0,0
Truck21,0,0,0
Truck22,0,0,0
Truck23,0,0,0
Truck24,0,0,0
Truck25,0,0,0
Truck26,0,0,0
Truck27,0,0,0
Truck28,0,0,0
Truck29,28,0,0
Truck30,17,0,0
Truck31,17,0,0
Truck32,7,0,0
Truck33,24,0,0
Truck34,25,0,0
