Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,429.92,84.0,120.66,76.07,710.64,"['Barge01', 'Barge39']",No,0,0,0
Request10,607.37,588.0,645.21,0.0,1840.57,"['Barge26', 'Train32']",No,0,0,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,200.67,120.0,316.78,0.0,637.44,['Barge31'],No,0,0,0
Request102,15506.8,288.0,380.13,0.0,16174.93,"['Barge07', 'Barge48']",Yes,0,2,3
Request103,359.33,96.0,130.44,0.0,585.77,"['Barge33', 'Barge48']",Yes,0,2,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,2400.83,150.0,395.97,1014.17,3960.97,['Barge31'],No,0,0,0
Request106,557.0,576.0,3915.54,0.0,5048.54,"['Barge33', 'Barge48', 'Truck34.30']",Yes,0,3,1
Request107,1407.98,138.0,235.72,0.0,1781.7,['Barge28'],Yes,0,1,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,500.5,168.0,221.74,0.0,890.24,"['Barge06', 'Barge48']",Yes,0,2,0
Request11,1045.5,180.0,237.58,0.0,1463.08,"['Barge04', 'Barge48']",Yes,0,1,0
Request110,243.0,324.0,655.04,0.0,1222.04,['Train14'],Yes,0,0,1
Request111,17942.0,180.0,363.36,0.0,18485.36,['Barge23'],Yes,0,1,1
Request112,239.83,420.0,403.16,0.0,1063.0,"['Barge36', 'Train30']",No,0,0,0
Request113,6076.83,60.0,149.07,0.0,6285.91,['Barge26'],Yes,0,1,1
Request114,312.3,378.0,383.22,0.0,1073.52,"['Barge45', 'Truck32.16']",No,0,0,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,640.53,96.0,253.42,0.0,989.96,['Barge31'],No,0,0,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,130.5,378.0,806.49,0.0,1314.99,"['Barge17', 'Truck30.1']",No,0,0,0
Request120,268.25,240.0,159.5,13.75,681.51,"['Barge33', 'Barge48', 'Train32']",Yes,0,3,1
Request121,8459.03,504.0,800.61,0.0,9763.64,['Train26'],Yes,0,1,1
Request122,541.23,156.0,205.91,0.0,903.14,"['Barge05', 'Barge48']",Yes,0,2,0
Request123,165.6,336.0,340.64,0.0,842.24,"['Barge45', 'Truck32.18']",No,0,0,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,500.85,432.0,287.11,0.0,1219.96,"['Barge33', 'Barge48', 'Train32']",Yes,0,3,1
Request126,1612.3,966.0,876.43,0.0,3454.73,"['Barge23', 'Train30']",Yes,0,2,0
Request127,18549.53,168.0,130.44,0.0,18847.97,['Barge07'],Yes,0,0,2
Request128,232.9,714.0,5554.53,0.0,6501.43,"['Barge45', 'Truck34.20']",No,0,0,0
Request129,215.85,378.0,1158.26,0.0,1752.11,"['Barge36', 'Train31']",No,0,0,0
Request13,168.1,252.0,169.05,0.0,589.15,"['Barge36', 'Train29']",No,0,0,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,961.57,1092.0,1048.23,0.0,3101.79,"['Barge36', 'Train30']",No,0,0,0
Request132,495.0,396.0,1715.59,0.0,2606.59,['Train16'],No,0,0,0
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",No,0,0,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,106.93,96.0,137.89,0.0,340.82,"['Barge01', 'Barge39']",Yes,0,2,0
Request137,1656.9,324.0,465.38,350.1,2796.38,"['Barge01', 'Barge39']",Yes,0,2,0
Request138,2648.1,1092.0,3078.83,1778.4,8597.33,"['Barge45', 'Train33']",No,0,0,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,4763.33,60.0,9.32,0.0,4832.65,['Barge01'],Yes,0,1,1
Request141,334.62,714.0,1523.36,0.0,2571.98,"['Barge17', 'Truck30.37']",No,0,0,0
Request142,1130.5,180.0,258.55,0.0,1569.05,"['Barge01', 'Barge39']",Yes,0,2,0
Request143,2778.1,1092.0,3078.83,0.0,6948.93,"['Barge45', 'Train33']",No,0,0,0
Request144,1431.6,1008.0,665.0,0.0,3104.6,"['Barge22', 'Train29']",Yes,0,2,1
Request145,90.67,30.0,79.19,0.0,199.86,['Barge31'],No,0,0,0
Request146,1272.6,1296.0,798.44,0.0,3367.04,"['Barge08', 'Barge47', 'Train29']",Yes,0,3,1
Request147,2266.35,348.0,459.33,670.87,3744.54,"['Barge03', 'Barge48']",No,0,0,0
Request148,803.13,168.0,241.31,0.0,1212.44,"['Barge01', 'Barge39']",Yes,0,2,0
Request149,266.5,546.0,1164.92,0.0,1977.42,"['Barge19', 'Truck30.38']",No,0,0,0
Request15,150.0,90.0,181.68,0.0,421.68,['Barge17'],No,0,0,0
