Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,85.52,294.0,410.27,0.0,789.79,"['Barge17', 'Truck29.1']",No,0,0,0
Request10,611.8,588.0,427.05,0.0,1626.85,"['Barge26', 'Train32']",Yes,0,1,0
Request100,249.38,78.0,163.51,0.0,490.9,['Barge35'],No,0,0,0
Request101,200.0,120.0,316.78,0.0,636.78,['Barge31'],No,0,0,0
Request102,2333.2,1008.0,732.08,0.0,4073.28,"['Barge26', 'Train32']",No,0,0,0
Request103,366.27,96.0,130.44,0.0,592.7,"['Barge33', 'Barge48']",Yes,0,1,0
Request104,169.47,48.0,100.62,0.0,318.09,['Barge35'],No,0,0,0
Request105,770.42,1050.0,1465.26,0.0,3285.68,"['Barge17', 'Truck29.32']",No,0,0,0
Request106,935.6,504.0,1523.41,0.0,2963.01,"['Barge36', 'Train31']",No,0,0,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,507.5,168.0,221.74,0.0,897.24,"['Barge07', 'Barge48']",Yes,0,0,1
Request11,942.25,180.0,237.58,0.0,1359.83,"['Barge04', 'Barge48']",Yes,0,1,0
Request110,379.95,378.0,274.53,0.0,1032.48,"['Barge26', 'Train32']",No,0,0,0
Request111,1180.0,1260.0,1143.18,0.0,3583.18,"['Barge22', 'Train30']",No,0,0,0
Request112,269.67,420.0,385.72,0.0,1075.38,"['Barge36', 'Train30']",No,0,0,0
Request113,217.5,480.0,623.37,0.0,1320.87,"['Barge07', 'Barge48', 'Truck33.47']",Yes,0,1,0
Request114,310.5,378.0,362.46,0.0,1050.96,"['Barge45', 'Truck32.34']",No,0,0,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,390.13,192.0,275.78,0.0,857.92,"['Barge01', 'Barge39']",Yes,0,1,0
Request117,290.03,132.0,276.71,0.0,698.75,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,136.95,378.0,806.49,0.0,1321.44,"['Barge17', 'Truck30.2']",No,0,0,0
Request120,101.42,240.0,314.02,0.0,655.43,"['Barge33', 'Barge48', 'Truck33.48']",Yes,0,1,0
Request121,647.5,1008.0,727.82,0.0,2383.32,"['Train24', 'Train29']",No,0,0,0
Request122,551.63,156.0,205.91,0.0,913.54,"['Barge06', 'Barge48']",Yes,0,0,1
Request123,164.0,336.0,322.19,0.0,822.19,"['Barge45', 'Truck32.36']",No,0,0,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,200.55,432.0,565.23,0.0,1197.78,"['Barge33', 'Barge48', 'Truck33.49']",Yes,0,1,0
Request126,1706.98,966.0,701.58,0.0,3374.56,"['Barge26', 'Train32']",No,0,0,0
Request127,1741.13,336.0,443.49,0.0,2520.62,"['Barge04', 'Barge48']",No,0,0,0
Request128,1107.83,714.0,2013.08,38.82,3873.73,"['Barge45', 'Train33']",No,0,0,0
Request129,21.0,324.0,1450.45,0.0,1795.45,['Train23'],No,0,0,0
Request13,99.63,252.0,400.3,0.0,751.94,['Train21'],Yes,0,1,1
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,1039.13,1092.0,1002.86,0.0,3134.0,"['Barge36', 'Train30']",No,0,0,0
Request132,552.38,462.0,1307.7,0.0,2322.09,"['Barge26', 'Train33']",No,0,0,0
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",No,0,0,0
Request135,488.0,288.0,1574.43,0.0,2350.43,['Train15'],No,0,0,0
Request136,108.0,96.0,137.89,0.0,341.89,"['Barge01', 'Barge39']",Yes,0,1,0
Request137,367.65,1134.0,1582.49,0.0,3084.14,"['Barge17', 'Truck29.50']",No,0,0,0
Request138,2550.6,1248.0,3288.6,1594.23,8681.43,"['Barge40', 'Barge47', 'Train31']",No,0,0,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,385.0,120.0,172.36,0.0,677.36,"['Barge01', 'Barge39']",Yes,0,1,0
Request141,330.37,714.0,1523.36,0.0,2567.73,"['Barge17', 'Truck30.51']",No,0,0,0
Request142,414.25,630.0,879.16,0.0,1923.41,"['Barge17', 'Truck29.52']",No,0,0,0
Request143,2789.37,1092.0,3078.83,0.0,6960.19,"['Barge45', 'Train33']",No,0,0,0
Request144,516.0,288.0,413.67,0.0,1217.67,"['Barge01', 'Barge39']",Yes,0,1,0
Request145,96.67,30.0,79.19,0.0,205.86,['Barge31'],Yes,0,1,0
Request146,846.0,162.0,427.65,0.0,1435.65,['Barge31'],Yes,0,1,0
Request147,1537.0,1044.0,1809.16,0.0,4390.16,['Train09'],No,0,0,0
Request148,134.63,588.0,820.55,0.0,1543.18,"['Barge17', 'Truck29.53']",No,0,0,0
Request149,328.0,672.0,1433.75,0.0,2433.75,"['Barge19', 'Truck30.54']",No,0,0,0
Request15,160.75,90.0,181.68,0.0,432.43,['Barge17'],No,0,0,0
Request150,81.0,252.0,537.66,0.0,870.66,"['Barge19', 'Truck30.55']",No,0,0,0
Request151,711.88,66.0,158.85,0.0,936.74,['Barge45'],No,0,0,0
Request152,619.27,168.0,339.14,0.0,1126.41,['Barge17'],No,0,0,0
Request153,118.18,84.0,110.87,0.0,313.06,"['Barge07', 'Barge48']",Yes,0,1,0
Request154,174.0,504.0,1075.32,0.0,1753.32,"['Barge19', 'Truck30.56']",No,0,0,0
Request155,261.0,174.0,351.25,0.0,786.25,['Barge21'],No,0,0,0
Request156,711.6,756.0,2139.88,21.0,3628.48,"['Barge26', 'Train33']",No,0,0,0
Request157,207.5,60.0,86.18,0.0,353.68,"['Barge01', 'Barge39']",Yes,0,1,0
Request158,513.5,156.0,224.07,0.0,893.57,"['Barge01', 'Barge39']",Yes,0,1,0
Request159,624.0,144.0,357.77,0.0,1125.77,['Barge26'],No,0,0,0
Request16,2222.0,792.0,1258.1,723.43,4995.53,['Train25'],No,0,0,0
Request160,77.92,150.0,302.8,0.0,530.72,['Barge17'],No,0,0,0
Request161,579.5,798.0,1122.45,0.0,2499.95,"['Barge35', 'Truck29.57']",No,0,0,0
Request162,243.0,162.0,327.03,0.0,732.03,['Barge21'],No,0,0,0
Request163,167.92,150.0,361.03,0.0,678.95,['Barge45'],No,0,0,0
Request164,227.5,60.0,86.18,0.0,373.68,"['Barge01', 'Barge39']",Yes,0,1,0
Request165,218.52,294.0,281.92,0.0,794.43,"['Barge45', 'Truck32.58']",No,0,0,0
Request166,814.1,168.0,228.27,0.0,1210.37,"['Barge33', 'Barge48']",Yes,0,1,0
Request167,430.5,882.0,1881.8,0.0,3194.3,"['Barge19', 'Truck30.59']",No,0,0,0
Request168,993.5,180.0,363.36,0.0,1536.86,['Barge17'],No,0,0,0
Request169,1652.93,1344.0,1745.45,67.67,4810.05,"['Barge06', 'Barge48', 'Truck33.60']",No,0,0,0
Request17,206.8,792.0,857.79,0.0,1856.59,"['Train11', 'Train32']",Yes,0,1,0
Request170,1015.18,102.0,245.5,0.0,1362.69,['Barge45'],No,0,0,0
Request171,938.33,1050.0,2972.06,0.0,4960.39,"['Barge26', 'Train33']",No,0,0,0
Request172,1750.4,1152.0,1496.1,56.4,4454.9,"['Barge03', 'Barge48', 'Truck33.61']",No,0,0,0
Request173,957.0,264.0,379.2,0.0,1600.2,"['Barge01', 'Barge39']",Yes,0,1,0
Request174,2028.0,72.0,145.35,1240.8,3486.15,['Barge21'],No,0,0,0
Request175,410.8,336.0,1015.6,0.0,1762.4,"['Barge36', 'Train31']",No,0,0,0
Request176,204.52,294.0,281.92,0.0,780.43,"['Barge45', 'Truck32.62']",No,0,0,0
Request177,81.0,162.0,327.03,0.0,570.03,['Barge18'],No,0,0,0
Request178,1608.33,150.0,395.97,0.0,2154.31,['Barge31'],Yes,0,1,1
Request179,1787.5,300.0,430.91,794.17,3312.58,"['Barge01', 'Barge39']",Yes,0,1,0
Request18,300.0,120.0,242.24,0.0,662.24,['Barge23'],No,0,0,0
Request180,422.17,420.0,609.4,0.0,1451.57,"['Barge45', 'Truck33.63']",No,0,0,0
Request181,1142.68,714.0,1035.98,0.0,2892.66,"['Barge45', 'Truck33.64']",No,0,0,0
Request182,296.0,672.0,1433.75,0.0,2401.75,"['Barge19', 'Truck30.65']",No,0,0,0
Request183,1541.33,96.0,253.42,0.0,1890.76,['Barge31'],Yes,0,1,1
Request184,951.4,504.0,360.45,0.0,1815.85,"['Barge45', 'Train32']",No,0,0,0
Request185,120.0,120.0,242.24,0.0,482.24,['Barge20'],No,0,0,0
Request186,520.0,720.0,3223.22,0.0,4463.22,['Train23'],No,0,0,0
Request187,973.67,138.0,364.29,202.4,1678.36,['Barge31'],Yes,0,1,0
Request188,77.0,66.0,107.61,0.0,250.61,['Barge46'],No,0,0,0
Request189,1280.0,144.0,380.13,0.0,1804.13,['Barge31'],Yes,0,1,0
Request19,455.58,336.0,825.65,0.0,1617.24,"['Barge41', 'Barge48', 'Train33']",Yes,0,1,1
Request190,804.33,120.0,158.39,195.33,1278.06,"['Barge03', 'Barge48']",No,0,0,0
Request191,297.0,66.0,163.98,0.0,526.98,['Barge26'],No,0,0,0
Request192,1926.0,162.0,427.65,0.0,2515.65,['Barge31'],Yes,0,1,0
Request193,263.55,336.0,439.62,0.0,1039.17,"['Barge33', 'Barge48', 'Truck33.67']",Yes,0,1,0
Request194,1026.23,612.0,2739.74,0.0,4377.97,['Train23'],No,0,0,0
Request195,1728.0,576.0,1164.52,772.53,4241.05,['Train14'],No,0,0,0
Request196,1830.0,1080.0,5904.12,0.0,8814.12,['Train15'],No,0,0,0
Request197,994.8,378.0,274.53,0.0,1647.33,"['Barge26', 'Train32']",No,0,0,0
Request198,840.0,1080.0,1715.59,0.0,3635.59,['Train25'],No,0,0,0
Request199,465.0,180.0,805.81,23.0,1473.81,['Train23'],No,0,0,0
Request2,441.28,1218.0,2598.68,0.0,4257.96,"['Barge17', 'Truck30.3']",No,0,0,0
Request20,185.0,180.0,805.81,0.0,1170.81,['Train23'],Yes,0,1,0
Request200,198.0,66.0,133.23,0.0,397.23,['Barge21'],No,0,0,0
Request21,480.7,462.0,335.54,0.0,1278.24,"['Barge26', 'Train32']",Yes,0,1,0
Request22,2372.53,1176.0,3554.61,0.0,7103.15,"['Barge36', 'Train31']",Yes,0,0,1
Request23,658.0,1176.0,1127.67,0.0,2961.67,"['Barge45', 'Truck32.21']",Yes,0,1,0
Request24,41.08,210.0,448.05,0.0,699.13,"['Barge17', 'Truck30.5']",No,0,0,0
Request25,70.0,60.0,46.58,0.0,176.58,['Barge06'],No,0,0,0
Request26,975.3,1296.0,1122.93,0.0,3394.23,"['Train24', 'Train30']",Yes,0,1,0
Request27,221.0,102.0,205.91,0.0,528.91,['Barge21'],No,0,0,0
Request28,72.8,156.0,387.59,0.0,616.39,['Barge26'],No,0,0,0
