Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,132.53,294.0,410.27,0.0,836.81,"['Barge18', 'Truck29.21']",Yes,0,0,1
Request10,643.07,588.0,427.05,0.0,1658.11,"['Barge26', 'Train32']",Yes,0,1,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,283.67,120.0,316.78,0.0,720.44,['Barge31'],Yes,0,1,0
Request102,2333.2,1008.0,732.08,0.0,4073.28,"['Barge26', 'Train32']",No,0,0,0
Request103,404.67,96.0,136.15,0.0,636.82,"['Barge33', 'Barge48']",Yes,0,1,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,770.42,1050.0,1465.26,0.0,3285.68,"['Barge17', 'Truck29.31']",No,0,0,0
Request106,934.0,504.0,1523.41,0.0,2961.41,"['Barge36', 'Train31']",No,0,0,0
Request107,1449.77,138.0,235.72,0.0,1823.49,['Barge28'],Yes,0,1,0
Request108,393.5,540.0,2339.44,0.0,3272.94,['Train15'],No,0,0,0
Request109,584.5,588.0,647.48,0.0,1819.98,"['Barge06', 'Train28']",Yes,0,0,1
Request11,938.25,180.0,237.58,0.0,1355.83,"['Barge04', 'Barge48']",Yes,0,1,0
Request110,379.95,378.0,274.53,0.0,1032.48,"['Barge26', 'Train32']",No,0,0,0
Request111,1173.0,1260.0,1143.18,0.0,3576.18,"['Barge22', 'Train30']",No,0,0,0
Request112,268.17,420.0,385.72,0.0,1073.88,"['Barge36', 'Train30']",No,0,0,0
Request113,486.0,480.0,409.9,48.67,1424.56,"['Barge07', 'Barge47', 'Train30']",Yes,0,0,1
Request114,336.75,378.0,362.46,0.0,1077.21,"['Barge45', 'Truck32.46']",Yes,0,1,0
Request115,182.1,324.0,1403.66,0.0,1909.76,['Train15'],No,0,0,0
Request116,390.13,192.0,275.78,0.0,857.92,"['Barge01', 'Barge39']",No,0,0,0
Request117,180.0,120.0,251.56,0.0,551.56,['Barge35'],No,0,0,0
Request118,768.5,540.0,2339.44,0.0,3647.94,['Train15'],No,0,0,0
Request119,1774.07,936.0,4055.02,927.33,7692.42,['Train15'],No,0,0,0
Request12,197.4,378.0,806.49,0.0,1381.89,"['Barge18', 'Truck30.22']",Yes,0,0,1
Request120,234.67,240.0,205.75,0.0,680.41,"['Barge33', 'Barge47', 'Train30']",Yes,0,0,1
Request121,647.5,1008.0,727.82,0.0,2383.32,"['Train24', 'Train29']",No,0,0,0
Request122,616.2,546.0,601.23,0.0,1763.43,"['Barge05', 'Train28']",Yes,0,0,1
Request123,187.33,336.0,322.19,0.0,845.52,"['Barge45', 'Truck32.47']",Yes,0,1,0
Request124,199.4,216.0,935.77,0.0,1351.17,['Train15'],No,0,0,0
Request125,243.75,432.0,571.66,0.0,1247.41,"['Barge33', 'Barge48', 'Truck33.48']",Yes,0,1,0
Request126,1706.98,966.0,701.58,0.0,3374.56,"['Barge26', 'Train32']",No,0,0,0
Request127,1890.47,1176.0,1294.96,0.0,4361.42,"['Barge04', 'Train28']",Yes,0,1,1
Request128,1112.65,714.0,2013.08,34.0,3873.73,"['Barge45', 'Train33']",Yes,0,1,0
Request129,241.5,378.0,1142.55,0.0,1762.05,"['Barge36', 'Train31']",No,0,0,0
Request13,170.3,252.0,169.05,0.0,591.35,"['Barge36', 'Train29']",Yes,0,1,0
Request130,1025.27,504.0,2183.48,0.0,3712.74,['Train15'],No,0,0,0
Request131,1035.23,1092.0,1002.86,0.0,3130.1,"['Barge36', 'Train30']",No,0,0,0
Request132,552.38,462.0,1307.7,0.0,2322.09,"['Barge26', 'Train33']",No,0,0,0
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",Yes,0,1,0
Request134,1376.67,1800.0,4029.03,0.0,7205.7,"['Train26', 'Train33']",Yes,0,0,1
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,273.9,54.0,142.55,0.0,470.45,['Barge31'],Yes,0,1,0
Request137,367.65,1134.0,1582.49,0.0,3084.14,"['Barge17', 'Truck29.51']",No,0,0,0
Request138,2538.47,1248.0,3288.6,1583.4,8658.47,"['Barge40', 'Barge47', 'Train31']",Yes,0,2,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,385.0,120.0,172.36,0.0,677.36,"['Barge01', 'Barge39']",Yes,0,1,0
Request141,350.48,714.0,1523.36,0.0,2587.85,"['Barge17', 'Truck30.52']",No,0,0,0
Request142,414.25,630.0,879.16,0.0,1923.41,"['Barge17', 'Truck29.53']",No,0,0,0
