Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,85.52,294.0,410.27,0.0,789.79,"['Barge17', 'Truck29.1']",No,0,0,0
Request10,617.17,588.0,427.05,0.0,1632.21,"['Barge26', 'Train32']",No,0,0,0
Request100,195.0,78.0,211.53,0.0,484.53,['Barge35'],No,0,0,0
Request101,229.67,120.0,316.78,0.0,666.44,['Barge31'],Yes,0,1,0
Request102,2294.4,1008.0,755.84,0.0,4058.24,"['Barge26', 'Train32']",No,0,0,0
Request103,366.27,96.0,130.44,0.0,592.7,"['Barge33', 'Barge48']",No,0,0,0
Request104,136.0,48.0,130.17,0.0,314.17,['Barge35'],No,0,0,0
Request105,775.83,1050.0,1465.26,0.0,3291.1,"['Barge17', 'Truck29.17']",No,0,0,0
Request106,935.0,504.0,1523.41,0.0,2962.41,"['Barge36', 'Train31']",Yes,0,1,0
Request107,1311.0,138.0,235.72,0.0,1684.72,['Barge28'],No,0,0,0
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,516.37,168.0,221.74,0.0,906.11,"['Barge06', 'Barge48']",No,0,0,0
Request11,932.5,180.0,237.58,0.0,1350.08,"['Barge04', 'Barge48']",No,0,0,0
Request110,365.4,378.0,283.44,0.0,1026.84,"['Barge26', 'Train32']",No,0,0,0
Request111,1103.47,1344.0,1313.75,0.0,3761.21,"['Barge22', 'Train30']",No,0,0,0
Request112,269.17,420.0,385.72,0.0,1074.88,"['Barge36', 'Train30']",Yes,0,1,0
Request113,224.5,480.0,623.37,0.0,1327.87,"['Barge07', 'Barge48', 'Truck33.18']",No,0,0,0
Request114,310.5,378.0,362.46,0.0,1050.96,"['Barge45', 'Truck32.19']",No,0,0,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,390.13,192.0,275.78,0.0,857.92,"['Barge01', 'Barge39']",No,0,0,0
Request117,198.0,132.0,357.97,0.0,687.97,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,136.95,378.0,806.49,0.0,1321.44,"['Barge17', 'Truck30.2']",No,0,0,0
Request120,101.42,240.0,314.02,0.0,655.43,"['Barge33', 'Barge48', 'Truck33.20']",No,0,0,0
Request121,601.47,936.0,675.84,0.0,2213.3,"['Train24', 'Train29']",Yes,0,1,0
Request122,552.93,156.0,205.91,0.0,914.84,"['Barge05', 'Barge48']",No,0,0,0
Request123,164.0,336.0,322.19,0.0,822.19,"['Barge45', 'Truck32.21']",No,0,0,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,200.55,432.0,565.23,0.0,1197.78,"['Barge33', 'Barge48', 'Truck33.22']",No,0,0,0
Request126,1669.8,966.0,724.34,0.0,3360.14,"['Barge26', 'Train32']",No,0,0,0
Request127,1754.2,336.0,443.49,0.0,2533.69,"['Barge04', 'Barge48']",No,0,0,0
Request128,1107.83,714.0,2013.08,38.82,3873.73,"['Barge45', 'Train33']",No,0,0,0
Request129,242.25,378.0,1142.55,0.0,1762.8,"['Barge36', 'Train31']",Yes,0,1,0
Request13,168.6,252.0,169.05,0.0,589.65,"['Barge36', 'Train29']",No,0,0,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,798.33,840.0,771.43,0.0,2409.77,"['Barge36', 'Train30']",Yes,0,1,0
Request132,534.6,462.0,1318.59,0.0,2315.19,"['Barge26', 'Train33']",No,0,0,0
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",No,0,0,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,108.0,96.0,137.89,0.0,341.89,"['Barge01', 'Barge39']",No,0,0,0
Request137,367.65,1134.0,1582.49,0.0,3084.14,"['Barge17', 'Truck29.32']",No,0,0,0
Request138,2550.6,1248.0,3288.6,1594.23,8681.43,"['Barge40', 'Barge47', 'Train31']",No,0,0,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,385.0,120.0,172.36,0.0,677.36,"['Barge01', 'Barge39']",No,0,0,0
Request141,350.48,714.0,1523.36,0.0,2587.85,"['Barge17', 'Truck30.33']",No,0,0,0
Request142,414.25,630.0,879.16,0.0,1923.41,"['Barge17', 'Truck29.34']",No,0,0,0
Request143,2871.7,1092.0,3078.83,0.0,7042.53,"['Barge45', 'Train33']",Yes,0,1,0
Request144,516.0,288.0,413.67,0.0,1217.67,"['Barge01', 'Barge39']",No,0,0,0
Request145,114.58,30.0,79.19,0.0,223.78,['Barge31'],Yes,0,1,0
Request146,872.92,150.0,395.97,0.0,1418.89,['Barge31'],Yes,0,1,0
Request147,1537.0,1044.0,1809.16,0.0,4390.16,['Train09'],No,0,0,0
Request148,134.63,588.0,820.55,0.0,1543.18,"['Barge17', 'Truck29.35']",No,0,0,0
Request149,313.08,546.0,1164.92,0.0,2024.01,"['Barge19', 'Truck30.49']",Yes,0,1,0
Request15,160.75,90.0,181.68,0.0,432.43,['Barge17'],No,0,0,0
Request150,102.5,252.0,537.66,0.0,892.16,"['Barge19', 'Truck30.50']",Yes,0,1,0
Request151,711.88,66.0,158.85,0.0,936.74,['Barge45'],No,0,0,0
