Shipment,Storage Cost,Handling Cost,Travel Cost,Delay Penalty,Total Cost,Itinerary,Assigned to RL,Missed Service,Wait Actions,Reassign Actions
Request1,85.52,294.0,410.27,0.0,789.79,"['Barge17', 'Truck29.1']",No,0,0,0
Request10,617.17,588.0,427.05,0.0,1632.21,"['Barge26', 'Train32']",No,0,0,0
Request100,195.0,78.0,163.51,0.0,436.51,['Barge35'],No,0,0,0
Request101,200.0,120.0,358.2,0.0,678.2,['Barge31'],No,0,0,0
Request102,2337.6,1008.0,732.08,0.0,4077.68,"['Barge26', 'Train32']",Yes,0,0,2
Request103,390.8,96.0,130.44,0.0,617.24,"['Barge33', 'Barge48']",Yes,0,1,0
Request104,136.0,48.0,100.62,0.0,284.62,['Barge35'],No,0,0,0
Request105,775.83,1050.0,1465.26,0.0,3291.1,"['Barge17', 'Truck29.18']",No,0,0,0
Request106,937.2,504.0,1523.41,0.0,2964.61,"['Barge36', 'Train31']",Yes,0,2,0
Request107,2001.0,138.0,235.72,0.0,2374.72,['Barge29'],Yes,0,0,1
Request108,330.0,540.0,2339.44,0.0,3209.44,['Train15'],No,0,0,0
Request109,554.87,168.0,221.74,0.0,944.61,"['Barge06', 'Barge48']",Yes,0,1,0
Request11,932.5,180.0,237.58,0.0,1350.08,"['Barge04', 'Barge48']",No,0,0,0
Request110,381.6,378.0,274.53,0.0,1034.13,"['Barge26', 'Train32']",Yes,0,1,0
Request111,1180.0,1260.0,1143.18,0.0,3583.18,"['Barge22', 'Train30']",No,0,0,0
Request112,70.0,360.0,779.81,0.0,1209.81,['Train22'],Yes,0,0,1
Request113,252.0,480.0,1909.04,0.0,2641.04,"['Barge07', 'Barge48', 'Truck33.40']",Yes,0,2,0
Request114,311.85,378.0,362.46,0.0,1052.31,"['Barge45', 'Truck32.34']",Yes,0,1,0
Request115,144.0,324.0,1403.66,0.0,1871.66,['Train15'],No,0,0,0
Request116,390.13,192.0,275.78,0.0,857.92,"['Barge01', 'Barge39']",No,0,0,0
Request117,198.0,132.0,276.71,0.0,606.71,['Barge35'],No,0,0,0
Request118,705.0,540.0,2339.44,0.0,3584.44,['Train15'],No,0,0,0
Request119,1664.0,936.0,4055.02,817.27,7472.29,['Train15'],No,0,0,0
Request12,136.95,378.0,806.49,0.0,1321.44,"['Barge17', 'Truck30.2']",No,0,0,0
Request120,116.75,240.0,956.85,0.0,1313.6,"['Barge33', 'Barge48', 'Truck33.41']",Yes,0,2,0
Request121,217.0,1008.0,1162.26,0.0,2387.26,"['Train26', 'Truck32.43']",Yes,0,0,1
Request122,588.68,156.0,205.91,0.0,950.59,"['Barge05', 'Barge48']",Yes,0,1,0
Request123,165.2,336.0,322.19,0.0,823.39,"['Barge45', 'Truck32.36']",Yes,0,1,0
Request124,174.0,216.0,935.77,0.0,1325.78,['Train15'],No,0,0,0
Request125,457.2,432.0,363.92,0.0,1253.12,"['Barge33', 'Barge47', 'Train30']",Yes,0,2,1
Request126,1711.2,966.0,701.58,0.0,3378.78,"['Barge26', 'Train32']",Yes,0,1,0
Request127,1831.2,336.0,443.49,0.0,2610.69,"['Barge04', 'Barge48']",Yes,0,1,0
Request128,934.5,588.0,1657.83,55.3,3235.63,"['Barge45', 'Train33']",Yes,0,2,0
Request129,63.0,324.0,1450.45,0.0,1837.45,['Train23'],Yes,0,0,1
Request13,168.6,252.0,169.05,0.0,589.65,"['Barge36', 'Train29']",No,0,0,0
Request130,966.0,504.0,2183.48,0.0,3653.48,['Train15'],No,0,0,0
Request131,520.0,936.0,2027.51,0.0,3483.51,['Train22'],Yes,0,0,1
Request132,481.98,462.0,1409.85,0.0,2353.83,"['Barge21', 'Train31']",Yes,0,0,1
Request133,1517.15,798.0,2412.06,0.0,4727.21,"['Barge35', 'Train31']",No,0,0,0
Request134,1226.67,1800.0,3769.09,0.0,6795.76,"['Train24', 'Train31']",No,0,0,0
Request135,488.0,288.0,1247.7,0.0,2023.7,['Train15'],No,0,0,0
Request136,108.0,96.0,137.89,0.0,341.89,"['Barge01', 'Barge39']",No,0,0,0
Request137,367.65,1134.0,1582.49,0.0,3084.14,"['Barge17', 'Truck29.44']",No,0,0,0
Request138,2550.6,1248.0,3288.6,1594.23,8681.43,"['Barge40', 'Barge47', 'Train31']",No,0,0,0
Request139,396.0,54.0,96.43,0.0,546.43,['Barge38'],No,0,0,0
Request14,810.0,162.0,415.07,0.0,1387.07,['Barge37'],No,0,0,0
Request140,385.0,120.0,172.36,0.0,677.36,"['Barge01', 'Barge39']",No,0,0,0
Request141,350.48,714.0,1523.36,0.0,2587.85,"['Barge17', 'Truck30.45']",No,0,0,0
Request142,414.25,630.0,879.16,0.0,1923.41,"['Barge17', 'Truck29.46']",No,0,0,0
Request143,2794.57,1092.0,3078.83,0.0,6965.39,"['Barge45', 'Train33']",Yes,0,1,0
Request144,516.0,288.0,413.67,0.0,1217.67,"['Barge01', 'Barge39']",No,0,0,0
Request145,81.42,30.0,79.19,0.0,190.61,['Barge31'],No,0,0,0
Request146,763.65,162.0,427.65,0.0,1353.3,['Barge31'],No,0,0,0
Request147,2590.67,1044.0,1809.16,604.17,6048.0,['Train09'],No,0,0,0
Request148,134.63,588.0,820.55,0.0,1543.18,"['Barge17', 'Truck29.47']",No,0,0,0
Request149,266.5,546.0,1164.92,0.0,1977.42,"['Barge19', 'Truck30.48']",No,0,0,0
Request15,160.75,90.0,181.68,0.0,432.43,['Barge17'],No,0,0,0
Request150,81.0,252.0,537.66,0.0,870.66,"['Barge19', 'Truck30.49']",No,0,0,0
Request151,709.68,66.0,158.85,0.0,934.54,['Barge45'],No,0,0,0
